club,id,createdAt,favorites,retweets,text
Manchester United,1600075325718683648,2022-12-06 10:31:00+00:00,909,79,The #MUAcademy U18s will begin the defence of our #FAYouthCup away at Crystal Palace this weekend 🏆💪  #MUFC
Manchester United,1600054689625538560,2022-12-06 09:09:00+00:00,1901,140,Stand out this Christmas ⚪️🔥  #MUFC
Manchester United,1600033047050534914,2022-12-06 07:43:00+00:00,7811,528,A place in the last eight is up for grabs for our Portuguese Reds tonight! 🤞🇵🇹  #MUFC || #WorldCup https://t.co/BzG2WSNbCk
Manchester United,1599983470129790976,2022-12-06 04:26:00+00:00,3615,220,"Axel is working hard back at base, in a bid to return to fitness for the second half of the season 👊  #MUFC"
Manchester United,1599936158523334660,2022-12-06 01:18:00+00:00,2236,156,Who were @Casemiro's footballing idols growing up? 🦸‍♂️✨  #MUFC || #Melitta
Manchester United,1599884804203237376,2022-12-05 21:53:56+00:00,4937,497,🫶 Birthday at camp! 🇪🇸   #MUFC || @AnthonyMartial https://t.co/PjL9kkwweG https://t.co/1YR4CNCPel
Manchester United,1599876166487138304,2022-12-05 21:19:37+00:00,18564,957,Another. Big. Performance.  @Casemiro and @CBF_Futebol are through to the #WorldCup quarter-finals! 💪🇧🇷  #MUFC https://t.co/8iq8jKI8GF
Manchester United,1599853111195025408,2022-12-05 19:48:00+00:00,1421,107,"🔺 More training footage 🔺 @Casemiro's fans' Q&amp;A 🔺 Latest #WorldCup news  For all of the above and more, watch today's edition of United Daily 👇  #MUFC"
Manchester United,1599839270256013312,2022-12-05 18:53:00+00:00,1924,161,We wonder what @Casemiro might be listening to pre-game? 🤔🎶  #MUFC || #Melitta
Manchester United,1599830580090183683,2022-12-05 18:18:28+00:00,2688,236,"🇧🇷 @Casemiro starts for Brazil in their crucial last-16 meeting with South Korea, while @Fred08Oficial and @Antony00 are on the bench.  #MUFC || #WorldCup https://t.co/PQtUHgoCIl https://t.co/sXtdhxk0ij"
Manchester United,1599813821379805185,2022-12-05 17:11:52+00:00,8956,446,"Now you're speaking our language 😉  Bem-vindo, @ManUtd_PT! 🇵🇹🇧🇷  #MUFC https://t.co/4iFYlmdB6H https://t.co/nv5N5vSBXE"
Manchester United,1599802779727454212,2022-12-05 16:28:00+00:00,2876,180,Upping the intensity ⚡️  #MUFC
Manchester United,1599801521499246592,2022-12-05 16:23:00+00:00,4359,282,"Another good session in the bank — nice work, Reds! 🤜🤛  #MUFC https://t.co/y49zRNweys"
Manchester United,1599799005042671616,2022-12-05 16:13:00+00:00,4596,354,Keeping the levels high 🎚🔥  #MUFC https://t.co/LOhXF030FI
Manchester United,1599797746659078145,2022-12-05 16:08:00+00:00,6034,405,Going to work in the rain 💪🌧  #MUFC https://t.co/Th3HKu8RwN
Manchester United,1599796517455691777,2022-12-05 16:03:07+00:00,8041,647,Back to it 👊  #MUFC https://t.co/gHDgSUpy2k https://t.co/4ReHGgZiJL
Manchester United,1599785918604288000,2022-12-05 15:21:00+00:00,3158,190,💭 Dreaming of a United Christmas...  #MUFC
Manchester United,1599783969171587073,2022-12-05 15:13:15+00:00,1461,139,"The #MUTV app is now available on your Smart TV! 📺  ▪️ Watch both of our upcoming winter friendlies live ▪️ Access over 1,500 games and 2,100 goals on demand ▪️ Enjoy selected #MUAcademy and #MUWomen fixtures  #MUFC"
Manchester United,1599774845667086343,2022-12-05 14:37:00+00:00,7263,565,"🇧🇷 #WorldCup last-16 action awaits for our Brazilian contingent — go do the business, Reds! 💼👊  #MUFC https://t.co/LZHGdtoXt9"
Manchester United,1599766028468240391,2022-12-05 14:01:58+00:00,2511,234,🛣 Leeds (A) 🏡 Leicester (H) 🏡 Brentford (H)  Three of our #PL games in February have been rearranged ⬇️  #MUFC
Manchester United,1599746987900870656,2022-12-05 12:46:18+00:00,1467,97,Big love to Freddie and all those in his support network ❤️  #MUFC || #UnitedAndMe https://t.co/3WZGFdIRgZ
Manchester United,1599733825495523331,2022-12-05 11:54:00+00:00,3683,377,🧣 Stay warm 💬 Socialise ☕️ Enjoy hot refreshments  Our Red Cafe will be open from 17:00-20:00 GMT today for those in need ❤️  #MUFC
Manchester United,1599709005450022912,2022-12-05 10:15:22+00:00,4946,287,Session two = complete ✔️  #MUFC
Manchester United,1599707653168459776,2022-12-05 10:10:00+00:00,7172,553,Staying motivated in the Spanish sun 👊🇪🇸  #MUFC https://t.co/LajF5dIbw4
Manchester United,1599706395263262721,2022-12-05 10:05:00+00:00,6983,495,Limbering 🆙 for another tough session 💪  #MUFC https://t.co/pgi06DKi5T
Manchester United,1599705275023310848,2022-12-05 10:00:33+00:00,9575,488,"New surroundings, same goals 🧠  #MUFC https://t.co/0fSQFyfOMK"
Manchester United,1599680222021951489,2022-12-05 08:21:00+00:00,4118,278,Kickstarting our week in Spain — start as we mean to go on 👊  #MUFC || #MondayMotivation https://t.co/pZdRVcwNqB
Manchester United,1599653820241481730,2022-12-05 06:36:05+00:00,40950,3305,"Happy birthday to you, @AnthonyMartial! 🎈  #MUFC https://t.co/2QJpk75AP0"
Manchester United,1599604221325836291,2022-12-05 03:19:00+00:00,9544,588,Spoken like a true Red 💬  ❤️ @Casemiro   #MUFC || #Melitta https://t.co/sdVVX0PclQ
Manchester United,1599508173672808448,2022-12-04 20:57:20+00:00,5678,511,"✔️ #ThreeLions  ✔️ Three quarter-finalists   Well in, lads! 🙌  #MUFC || #WorldCup https://t.co/19Mm5nw9KF"
Manchester United,1599500190804856832,2022-12-04 20:25:37+00:00,11136,699,"We're so proud of you, @MarcusRashford 👏  #MUFC || #ThreeLions"
Manchester United,1599467583618490368,2022-12-04 18:16:03+00:00,3187,285,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 @LukeShaw23 and @HarryMaguire93 start for the #ThreeLions in their last-16 fixture against Senegal, while @MarcusRashford is named among the subs.  Good luck, lads! 🙌  #MUFC || #WorldCup https://t.co/T5XaQ8IAWe https://t.co/IF7GAvWb5u"
Manchester United,1599452695144075265,2022-12-04 17:16:53+00:00,13662,855,"🔜 Next stop: #WorldCup quarter-finals.  Congratulations, @RaphaelVarane! 🇫🇷  #MUFC https://t.co/gsOIUzpy70"
Manchester United,1599437207747575808,2022-12-04 16:15:21+00:00,2276,176,"Defence: unlocked 🔓  ⭐ Starring @AGarnacho7, @B_Fernandes8 and more...  Unlock a world of rewards, powered by @Tezos and brought to you by Tezos ecosystem companies ⬇️  #MUFC || #CollectUnited"
Manchester United,1599414691851538432,2022-12-04 14:45:52+00:00,2991,242,"🇫🇷 @RaphaelVarane starts for France in their last-16 clash with Poland — we're backing you all the way, Rapha! 👊  #MUFC || #WorldCup https://t.co/v0NPbLmSBI https://t.co/icncbLIjgU"
Manchester United,1599397861698985985,2022-12-04 13:39:00+00:00,6043,395,📌 Getting to work at our Spanish base.   #MUFC
Manchester United,1599390586351636480,2022-12-04 13:10:05+00:00,8517,619,"Let's make today count, Reds! 🏴󠁧󠁢󠁥󠁮󠁧󠁿  #MUFC || #WorldCup https://t.co/4b41y0DVkJ"
Manchester United,1599382258959491073,2022-12-04 12:37:00+00:00,1742,144,🎥 Just in: a special Sunday edition of United Daily from Spain...   Watch now for a glimpse and insight from our first session ⤵️  #MUFC
Manchester United,1599375528909225984,2022-12-04 12:10:15+00:00,12582,901,🔋 Session one in the bank.   #MUFC https://t.co/pNaWk9rcRq
Manchester United,1599375026616242179,2022-12-04 12:08:15+00:00,6562,450,Day one in Spain 👊  #MUFC https://t.co/hoCX3k5VHs
Manchester United,1599374229295734786,2022-12-04 12:05:05+00:00,8988,533,🔊 Listening in.   #MUFC https://t.co/IIcLF4LnYE
Manchester United,1599373518461980672,2022-12-04 12:02:16+00:00,9241,648,Spanish sunshine ✔️ Ready for work ✔️  #MUFC https://t.co/kUNu8mM4aG
Manchester United,1599373185245405186,2022-12-04 12:00:56+00:00,28718,1301,Buenos dias 👋  #MUFC https://t.co/7xIqI7n4r0
Manchester United,1599349313980829696,2022-12-04 10:26:05+00:00,7126,422,"Bonne chance, @RaphaelVarane! 🤞  #MUFC || #WorldCup https://t.co/88HzQpFsCZ"
Manchester United,1599327901232422912,2022-12-04 09:01:00+00:00,4494,363,🇪🇸 Our travelling squad has been revealed for our winter camp in Spain.   #MUFC
Manchester United,1599299233743605760,2022-12-04 07:07:05+00:00,4227,257,"🧱 A rock in our defence.  Have a great birthday, @PaulMcGrath5! 🎉  #MUFC https://t.co/hsyH3Ayj1o"
Manchester United,1599239820433293312,2022-12-04 03:11:00+00:00,6330,293,⚽️ @ChrisEriksen8 is always pulling strings 😉  #MUFC
Manchester United,1599149258560909314,2022-12-03 21:11:08+00:00,26432,2196,Look at what it means 😍  The #WorldCup quarter-finals await for @LisandrMartinez and @Argentina! 🏆🇦🇷  #MUFC https://t.co/CtWHhIUMol
Manchester United,1599110238782701568,2022-12-03 18:36:05+00:00,3575,244,"Licha is named among the substitutes for @Argentina’s last-16 tie tonight 🇦🇷  Wishing you all the best, @LisandrMartinez! 🤞   #MUFC || #WorldCup https://t.co/UyQeinmxZa https://t.co/RQawGoRAuQ"
Manchester United,1599088324198612994,2022-12-03 17:09:00+00:00,10792,500,🇳🇱 @TyrellMalaciia is quarter-final bound with @OnsOranje! 💪  #MUFC || #WorldCup https://t.co/x9j9NNcvJo
Manchester United,1599053593230835719,2022-12-03 14:51:00+00:00,2379,161,Ready for a week of hard work in Spain 👊  #MUFC || @HecoDubravka
Manchester United,1599052816227930112,2022-12-03 14:47:55+00:00,1996,138,"🇳🇱 @TyrellMalaciia is named among the Netherlands substitutes for their last-16 tie.   All the best, Ty! 🤝   #MUFC || #WorldCup https://t.co/tp1rcLKLxH"
Manchester United,1599048304913833986,2022-12-03 14:29:59+00:00,6085,356,"BIG win — well played, Reds! 🔴🔥  #MUFC || #ChangeTheGame https://t.co/GRKwfro3r3"
Manchester United,1599011841799294979,2022-12-03 12:05:05+00:00,10579,542,Ready for the last 16 💪  🇦🇷 @LisandrMartinez   #MUFC || #WorldCup https://t.co/aq9ubCcc7W
Manchester United,1599006150099288064,2022-12-03 11:42:28+00:00,2270,177,Wishing @ManUtdWomen all the best at Old Trafford today — go out there and shine! ⭐️👏  #MUFC || #ChangeTheGame https://t.co/WAuRDGzYQ0
Manchester United,1598984890585849857,2022-12-03 10:18:00+00:00,1902,129,"⏪ Last time out in the #U18PL...   Let's have more of the same today, lads 🙌  #MUFC || #MUAcademy"
Manchester United,1598958740383977472,2022-12-03 08:34:05+00:00,6634,351,🌍 It's last 16 time for @TyrellMalaciia 👊   #MUFC || #WorldCup https://t.co/dxQHAQdHi0
Manchester United,1598924744119623680,2022-12-03 06:19:00+00:00,6337,328,"No letting up, @AnthonyElanga 👊  #MUFC"
Manchester United,1598895048447475712,2022-12-03 04:21:00+00:00,3200,211,Ready to represent at the Theatre of Dreams 🏟❤️  #MUFC || #ChangeTheGame
Manchester United,1598870637560242176,2022-12-03 02:44:00+00:00,2712,199,🇦🇷 @LisandrMartinez bringing the vibes! 😅  💬 @ChrisEriksen8  #MUFC || #Melitta
Manchester United,1598839180171399170,2022-12-03 00:39:00+00:00,1827,145,We face Real Betis in our second winter friendly one week today — see you there 👊🇪🇸  #MUFC
Manchester United,1598817695360843787,2022-12-02 23:13:37+00:00,1649,156,❤️ Raising awareness for an important cause.  Old Trafford has hosted its first stadium sleepout in support of those facing hardship this winter and @CentrepointUK.  #MUFC || @MU_Foundation
Manchester United,1598812756139945984,2022-12-02 22:54:00+00:00,1787,135,Winter friendlies 🔜🇪🇸  You can watch both fixtures live on the Man Utd app! 🙌  #MUFC
Manchester United,1598801651187564544,2022-12-02 22:09:52+00:00,1671,119,🫶 An incredible effort for a special cause.   #MUFC || #MUFoundation https://t.co/MdYEFJjxRa
Manchester United,1598797153408786432,2022-12-02 21:52:00+00:00,19828,1569,Group stages ✅  No player has more goals than @MarcusRashford or goal involvements than @B_Fernandes8 ⚽️🔥  #MUFC || #WorldCup https://t.co/EDU4cd0uwo
Manchester United,1598784581515239424,2022-12-02 21:02:02+00:00,3997,314,🔐 Top spot in Group G = secured.  🇧🇷 Our Brazilian Reds will face South Korea in the next round.   #MUFC || #WorldCup https://t.co/zWjG6WV9RD
Manchester United,1598758698431676436,2022-12-02 19:19:11+00:00,11665,534,💫 @Antony00  #MUFC || #WorldCup https://t.co/0llCDeX1dk
Manchester United,1598756888069304321,2022-12-02 19:12:00+00:00,2162,165,A date has been set for our third-round #FACup clash... 👊🏆  #MUFC
Manchester United,1598742762383446059,2022-12-02 18:15:52+00:00,6319,437,🇧🇷 x 🇧🇷   🫶 @Antony00 and @Fred08Oficial both start for @CBF_Futebol in their final group-stage fixture today.   #MUFC || #WorldCup https://t.co/3F4QqxWPnT
Manchester United,1598725329245425665,2022-12-02 17:06:36+00:00,6437,310,"Commiserations, @FPellistri07 ❤️  #MUFC || #WorldCup https://t.co/jM067luULA"
Manchester United,1598705582441172992,2022-12-02 15:48:08+00:00,5684,436,"Let's make it three wins from three, Reds! 🇧🇷  #MUFC || #WorldCup https://t.co/G1FnXtN3HX"
Manchester United,1598695613314568192,2022-12-02 15:08:31+00:00,8782,713,"First #WorldCup game, first assist for @DalotDiogo 👌  #MUFC"
Manchester United,1598691960277159939,2022-12-02 14:54:00+00:00,1389,114,🇺🇾 @FPellistri07 and @Uruguay need a win against Ghana for a chance of progression from Group H! 🤞  #MUFC || #WorldCup
Manchester United,1598684158787665925,2022-12-02 14:23:00+00:00,5272,327,A #WorldCup debut for @DalotDiogo today 👏  #MUFC || @SelecaoPortugal
Manchester United,1598680373164130306,2022-12-02 14:07:57+00:00,3990,264,"🌍 @FPellistri07 and @DalotDiogo both start in today’s final Group H fixtures.   Best of luck, lads! 🤝   #MUFC || #WorldCup https://t.co/i0OUantJDO"
Manchester United,1598675854195707905,2022-12-02 13:50:00+00:00,1605,141,Less than 2️⃣4️⃣ hours to go! 🚨  There's still time to secure your seat for @ManUtdWomen's Old Trafford showpiece 👇  #MUFC || #ChangeTheGame
Manchester United,1598648174121459712,2022-12-02 12:00:00+00:00,3706,219,Change is here. Don't miss the party.  @adidasFootball x @ManUtdWomen  #MUFC || #ChangeTheGame
Manchester United,1598638241200103425,2022-12-02 11:20:32+00:00,2194,181,🔊 “This is what Manchester United is all about.” 💪  @DalotDiogo reflects on the unique relationship between our players and fans. Catch the full episode of @TeamViewer Diaries now ⤵️  #MUFC | #BringingYouCloser
Manchester United,1598601385200713729,2022-12-02 08:54:05+00:00,14181,757,"Let's finish Group H well, Reds! 🇵🇹  #MUFC || #WorldCup https://t.co/XHEZgvZjEa"
Manchester United,1598549543779442689,2022-12-02 05:28:05+00:00,8995,547,"A chance for progression into the #WorldCup last 16! 🇺🇾  Backing you, @FPellistri07 👊  #MUFC https://t.co/57KRa2zvFM"
Manchester United,1598499945102860293,2022-12-02 02:11:00+00:00,2184,149,Bringing colour to your wardrobe this winter ⚡️  #MUFC
Manchester United,1598444831792975872,2022-12-01 22:32:00+00:00,2183,167,"We're all right behind you, @ManUtdWomen! 💪  #MUFC || #ChangeTheGame"
Manchester United,1598420672744562688,2022-12-01 20:56:00+00:00,1679,142,📲 Both of our December friendlies will be shown live in the Man Utd app — don't miss a minute! 🇪🇸  #MUFC
Manchester United,1598401546684801030,2022-12-01 19:40:00+00:00,1727,125,"🚨 Just in: Thursday's United Daily...   Hear from @AnthonyElanga, @HecoDubravka, @AlessiaRusso7 and more ⤵️  #MUFC"
Manchester United,1598382169243746313,2022-12-01 18:23:00+00:00,3263,213,"💬 ""You can see that football is their passion and that football is their life."" ❤️  @Casemiro's praise for our fans is 👌  #MUFC || #Melitta"
Manchester United,1598346191443578881,2022-12-01 16:00:02+00:00,4739,394,Our house. Your home.  United By Your Side ♥  #MUFC
Manchester United,1598334857800810496,2022-12-01 15:15:00+00:00,7887,387,"Paul Scholes has @MarcusRashford down as United's Player of the Season so far, but who's yours? 💭  #MUFC"
Manchester United,1598306168295682049,2022-12-01 13:21:00+00:00,2496,188,History awaits ✨  Join us at Old Trafford on Saturday and be a part of it 👊  #MUFC || #ChangeTheGame
Manchester United,1598297360114733056,2022-12-01 12:46:00+00:00,8831,617,For club and country 🇵🇹🔴  🎯 @B_Fernandes8  #MUFC || @TeamViewer https://t.co/HN3cmHyesz
Manchester United,1598264644476493824,2022-12-01 10:36:00+00:00,2267,180,Scholesy has reiterated the importance of the #FACup 👊  #MUFC
Manchester United,1598231677272195072,2022-12-01 08:25:00+00:00,3970,266,Counting down to a United Christmas 🎁  #MUFC
Manchester United,1598134285646454784,2022-12-01 01:58:00+00:00,4744,278,💯 @MarcusRashford's second goal against Wales was England's 100th #WorldCup goal 👏  #MUFC || #ThreeLions
Manchester United,1598084960673583110,2022-11-30 22:42:00+00:00,3249,253,High praise for @MarcusRashford from Scholesy 👏🏴󠁧󠁢󠁥󠁮󠁧󠁿  #MUFC
Manchester United,1598063406900482048,2022-11-30 21:16:21+00:00,9684,521,Confirmed: a place in the #WorldCup last 16 for Licha's @Argentina ✔️  🇦🇷 @LisandrMartinez   #MUFC https://t.co/o6hmaSqRbS
Manchester United,1598028840814592001,2022-11-30 18:59:00+00:00,2543,199,"🇦🇷 @LisandrMartinez is named among the substitutes for @Argentina's crunch clash in Group C tonight — go well, Licha 💪  #MUFC || #WorldCup https://t.co/vB8vZKui7d https://t.co/MIXD4I1GRi"
Manchester United,1598021291172368401,2022-11-30 18:29:00+00:00,1967,157,We caught up with @ManUtdWomen star @EllaToone99 as the build-up to Saturday's big game continues 👀🏟  #MUFC || #ChangeTheGame
Manchester United,1598008960082010112,2022-11-30 17:40:00+00:00,4220,287,Staying United over the festive period ❤️  #MUFC
Manchester United,1597998674004611072,2022-11-30 16:59:07+00:00,32824,1632,"We know you'll come back stronger, @ChrisEriksen8 ❤️  #MUFC || #WorldCup https://t.co/ygOVSf73u5"
Manchester United,1597990840265330689,2022-11-30 16:28:00+00:00,6921,355,"🇦🇷 Playing for a place in the last 16 — let's do this, @LisandrMartinez! 💪  #MUFC || #WorldCup https://t.co/tY7aWLf528"
Manchester United,1597984627918270466,2022-11-30 16:03:19+00:00,8228,512,"🌍 Captaining your nation at a #WorldCup.   Proud of you, lads! 🫶  #MUFC https://t.co/4NeeMBTQBu"
Manchester United,1597981529174466567,2022-11-30 15:51:00+00:00,3808,315,"Sights set on Spain 🇪🇸🔜  We're looking forward to next week's test, @Cadiz_CF 👊  #MUFC"
Manchester United,1597965359751270400,2022-11-30 14:46:45+00:00,6225,376,"Best of luck, Reds! 👊  🇫🇷🇩🇰 @RaphaelVarane and @ChrisEriksen8 are both named in the starting line-ups for their respective nations.   #MUFC || #WorldCup https://t.co/iVYQYpeGSo"
Manchester United,1597940822590513153,2022-11-30 13:09:15+00:00,1546,126,Which of United's current central midfielders would you like to partner in the middle and why? 👀👇  #MUFC https://t.co/8ltcf0mIvh
Manchester United,1597934468983099392,2022-11-30 12:44:00+00:00,2227,188,"A midfield including Paul Scholes and @Casemiro 🤌  🎥 Scholesy joins our panel this week to discuss the #WorldCup, United's season so far and more...   #MUFC"
Manchester United,1597929458815606784,2022-11-30 12:24:05+00:00,5988,346,Wishing a blessed #StAndrewsDay to those celebrating! 🏴󠁧󠁢󠁳󠁣󠁴󠁿  #MUFC https://t.co/iCVDFt4xFX
Manchester United,1597911316613603328,2022-11-30 11:12:00+00:00,7263,376,"Let's complete Group D in style, @RaphaelVarane! 🇫🇷  #MUFC || #WorldCup https://t.co/YGgYiZwKSg"
Manchester United,1597897978571898883,2022-11-30 10:19:00+00:00,4069,301,Midfield appreciation 🤝  🇩🇰 @ChrisEriksen8 x @Casemiro 🇧🇷   #MUFC || #Melitta
Manchester United,1597883439214399489,2022-11-30 09:21:13+00:00,10734,566,"🇩🇰 An opportunity to secure a last-16 place — let's do this, @ChrisEriksen8! 👊  #MUFC || #WorldCup https://t.co/me9RnTEIAS"
Manchester United,1597848895337680898,2022-11-30 07:03:57+00:00,4845,352,This now needs an update…  @MarcusRashford 😅 https://t.co/vDIBlKjN3k
Manchester United,1597841858809339914,2022-11-30 06:36:00+00:00,8547,440,"✌️ Sir Bobby Charlton was the first, @B_Fernandes8 the most recent, but can you name the other three? 👀  #MUFC || #WorldCup"
Manchester United,1597772149246218241,2022-11-30 01:59:00+00:00,5334,332,Flying the flag for United! 🔴  🔟 Reds have progressed through to the knockout stages of the #WorldCup 👏  #MUFC
Manchester United,1597717375570288647,2022-11-29 22:21:21+00:00,9155,557,A memorable night for our #ThreeLions 👏🏴󠁧󠁢󠁥󠁮󠁧󠁿  #MUFC || #WorldCup
Manchester United,1597713431418744833,2022-11-29 22:05:40+00:00,13379,873,Leading the way! ✊  #MUFC || #WorldCup https://t.co/rTilhB7WhM
Manchester United,1597694347247427584,2022-11-29 20:49:50+00:00,6874,690,A good night’s work ⚽️⚽️  #MUFC || @MarcusRashford  https://t.co/hNANmNWOYK
Manchester United,1597692099570577409,2022-11-29 20:40:54+00:00,5287,330,"Great shift, Marcus 👏 https://t.co/nYAn69vtFe"
Manchester United,1597690583291940864,2022-11-29 20:34:53+00:00,20765,1701,A #WorldCup brace for Marcus 🙌🏴󠁧󠁢󠁥󠁮󠁧󠁿  #MUFC https://t.co/JML2Bcarz2
Manchester United,1597689125338914816,2022-11-29 20:29:05+00:00,28034,1678,ANOTHER ONE! ❤️
Manchester United,1597687217278701568,2022-11-29 20:21:30+00:00,19113,1936,A fantastic free kick from @MarcusRashford 🚀  #MUFC || #WorldCup https://t.co/KD7pT7k7B0
Manchester United,1597684531066441729,2022-11-29 20:10:50+00:00,48867,3642,"Marcus, stop it! 🤩"
Manchester United,1597677982427926528,2022-11-29 19:44:49+00:00,9618,533,An acrobatic effort from @MarcusRashford 🤸‍♂️  #MUFC || #WorldCup https://t.co/YQxSdG7AOv
Manchester United,1597662930396278784,2022-11-29 18:45:00+00:00,3406,219,"Let's do this, @LukeShaw23 👊  #MUFC || #WorldCup"
Manchester United,1597650132551741441,2022-11-29 17:54:09+00:00,3972,339,All three of our English Reds start this evening! 🫶  #MUFC || #WorldCup https://t.co/sXPxHqGDCy
Manchester United,1597635776866656257,2022-11-29 16:57:06+00:00,9165,451,"Into the last 16 of the #WorldCup as Group A winners — congratulations, @TyrellMalaciia! 👏🇳🇱  📸 @OnsOranje   #MUFC https://t.co/UnzFkp2ZVI"
Manchester United,1597624426119340032,2022-11-29 16:12:00+00:00,3788,233,Give the gift of United this Christmas! 🎁  Browse our collection ⤵️  #MUFC
Manchester United,1597595737159880712,2022-11-29 14:18:00+00:00,3820,326,⚽️ United have provided 8️⃣ goal involvements at the #WorldCup after the first two rounds of fixtures 👏  #MUFC || #WorldCup
Manchester United,1597594909246214145,2022-11-29 14:14:42+00:00,2055,145,"🇳🇱 @TyrellMalaciia is named among the Netherlands subs today.   Wishing you the best, Ty! 👊  #MUFC || #WorldCup https://t.co/RUo0S3Lq6k"
Manchester United,1597582399008698371,2022-11-29 13:25:00+00:00,1867,150,"How well do @DalotDiogo, @VLindelof, @FPellistri07 and Nathan Bishop know their Reds team-mates? 👀💭  Watch our latest feature on United's Youtube channel now ⤵️  #MUFC"
Manchester United,1597563045579980800,2022-11-29 12:08:06+00:00,5926,411,An opportunity to progress in the #WorldCup 👊🏴󠁧󠁢󠁥󠁮󠁧󠁿  #MUFC || #ThreeLions https://t.co/q4EkfJ7DGm
Manchester United,1597545405352378369,2022-11-29 10:58:00+00:00,2829,197,Matchday 3️⃣ begins today 👊  All of our United representatives have a chance to progress into the knockout stages ⏩  #MUFC || #WorldCup
Manchester United,1597522526653108225,2022-11-29 09:27:05+00:00,5519,318,A chance to book a place in the #WorldCup last 16! 🇳🇱⚽️  #MUFC || @TyrellMalaciia https://t.co/cskPbU4Mca
Manchester United,1597485762722742273,2022-11-29 07:01:00+00:00,13966,645,🏴󠁧󠁢󠁥󠁮󠁧󠁿 One last push in Group B.    💪 @LukeShaw23   #MUFC || @adidasFootball https://t.co/KXaNLanM2m
Manchester United,1597452543189291008,2022-11-29 04:49:00+00:00,7328,385,🏟 A home tie awaits for @Antony00 and United in the #FACup...  #MUFC
Manchester United,1597418066538733568,2022-11-29 02:32:00+00:00,6059,337,Ready for another #WorldCup test 👊  #MUFC || @MarcusRashford
Manchester United,1597363204832870401,2022-11-28 22:54:00+00:00,1469,94,🧣 Secure your United membership.   Don't miss out on our discounted rate! 🚨  #MUFC || #CyberMonday
Manchester United,1597342467195817984,2022-11-28 21:31:36+00:00,8004,649,"🔀 A mixed night for our Reds...  🇵🇹 Congrats to @B_Fernandes8 and @DalotDiogo on your victory 👌 🇺🇾 Commiserations, @FPellistri07: wishing you luck for the final group game on Friday 👊  #MUFC || #WorldCup https://t.co/TuYR6SNyYo"
Manchester United,1597332812126117888,2022-11-28 20:53:14+00:00,75365,8286,"Two assists in the first game, two goals in this one.  That's Bruno."
Manchester United,1597328203525214208,2022-11-28 20:34:55+00:00,13146,1512,A first #WorldCup goal for @B_Fernandes8 ⚽️✅  #MUFC https://t.co/i93SUQKxow
Manchester United,1597310222917599233,2022-11-28 19:23:28+00:00,10036,1212,🔢 United have been drawn at home to Everton in the third round of the #FACup.  #MUFC https://t.co/zde5BkOZDm
Manchester United,1597303058379296780,2022-11-28 18:55:00+00:00,5770,262,Who would you like to see United face in the third round of the #FACup? 💭  #MUFC
Manchester United,1597296234410127360,2022-11-28 18:27:53+00:00,3265,271,"🇵🇹 @B_Fernandes8 starts for @SelecaoPortugal, with @DalotDiogo on the bench.   🇺🇾 @FPellistri07 is named among the @Uruguay substitutes.   #MUFC || #WorldCup https://t.co/p0zciA7YH6"
Manchester United,1597287781814128641,2022-11-28 17:54:18+00:00,26093,2416,🇧🇷 @Casemiro’s winner has booked Brazil’s place in the knockout stages of the #WorldCup! 👏  #MUFC https://t.co/kkoJY8epmp
Manchester United,1597286497652477953,2022-11-28 17:49:11+00:00,12732,1415,"What a strike, @Casemiro! 💥   #MUFC || #WorldCup   https://t.co/KOI0EQUFWR"
Manchester United,1597284312432320512,2022-11-28 17:40:30+00:00,42247,4180,CASEMIROOOO 🚀   #MUFC || #WorldCup
Manchester United,1597279150850465793,2022-11-28 17:20:00+00:00,5147,332,Next up: 🇵🇹 🆚 🇺🇾   #MUFC || #WorldCup
Manchester United,1597272104537395205,2022-11-28 16:52:00+00:00,2864,195,"Hoping to see you make your #WorldCup debut tonight, @DalotDiogo 💪  #MUFC"
Manchester United,1597254488590516224,2022-11-28 15:42:00+00:00,5099,312,🇧🇷 Making his first-ever start at a #WorldCup.   #MUFC || @Fred08Oficial
Manchester United,1597248412894007297,2022-11-28 15:17:51+00:00,3174,302,"🇧🇷 @Fred08Oficial and @Casemiro both start for Brazil today.   Good luck, Reds! 🙌   #MUFC || #WorldCup https://t.co/x5vqaUFQYr"
Manchester United,1597240395557007360,2022-11-28 14:46:00+00:00,1973,145,Ready to take on two of his United team-mates at the #WorldCup ⚔️🔴  #MUFC || @FPellistri07
Manchester United,1597225799651827717,2022-11-28 13:48:00+00:00,11690,777,🔴🆚🔵  Best of luck to our Reds representing in Group H this evening! 🌍  #MUFC || #WorldCup https://t.co/DS4SYDo0qF
Manchester United,1597213971886514178,2022-11-28 13:01:00+00:00,1828,158,🚨 Last chance to enter 🚨  ✈️ A trip to Old Trafford ⚽ Watch our team train 🏟 Tickets to watch United play and more!  #MUFC || @DHLManUtd
Manchester United,1597201204668502016,2022-11-28 12:10:16+00:00,2076,176,Beaming with pride! 🙌  😅 @Fred08Oficial reveals the friendly rivalry among the United squad ahead of the #WorldCup 🇧🇷   @TeamViewer ↔️ #BringingYouCloser
Manchester United,1597179494304923648,2022-11-28 10:44:00+00:00,2058,176,A trip to Bolton awaits in December for our U21s 👊  #MUFC || #MUAcademy
