club,id,createdAt,favorites,retweets,text
SpursOfficial,1600072926124212226,2022-12-06 10:21:28+00:00,1611,136,📅 #OnThisDay in 2020...  Sonny scored a worldie against the Gunners ✨ https://t.co/0YPuPe5sP1
SpursOfficial,1599870028823814167,2022-12-05 20:55:13+00:00,39891,3482,"Commiserations, Sonny 💙 https://t.co/TDc7lX29si"
SpursOfficial,1599869884409708544,2022-12-05 20:54:39+00:00,21236,696,Richarlison and Brazil progress to the quarter-finals 👏 https://t.co/u8FZANmTsX
SpursOfficial,1599851135044558850,2022-12-05 19:40:09+00:00,5308,252,A lightning fast start for the Seleção ⚡️ https://t.co/QJurGCr2P9
SpursOfficial,1599849297536815109,2022-12-05 19:32:50+00:00,37467,1422,A man on fire 🔥 https://t.co/mPeSe6BobC
SpursOfficial,1599848360764182542,2022-12-05 19:29:07+00:00,16955,680,WHAT A GOAL 🤩 https://t.co/GzO3yVYccz
SpursOfficial,1599826184346517526,2022-12-05 18:01:00+00:00,8774,907,"It's Richarlison against Sonny in the final game of the day! 🤩  Good luck, lads! 👏 https://t.co/ZuXnkt3zkh"
SpursOfficial,1599821618955530240,2022-12-05 17:42:51+00:00,6684,422,Ivan's into the quarter-final! 👊 https://t.co/rEFEfl0J7J
SpursOfficial,1599804793089925128,2022-12-05 16:36:00+00:00,1043,63,"We are delighted to announce that acclaimed rock band @ChiliPeppers will perform at @SpursStadium on Friday 21 July, 2023 🙌  Experience it in style ⤵️"
SpursOfficial,1599801861195694084,2022-12-05 16:24:21+00:00,5232,240,Croatia's ⭐️ https://t.co/CxW9jvzxSe
SpursOfficial,1599799226674081792,2022-12-05 16:13:53+00:00,11532,668,"WHAT A HEADER, IVAN!!! https://t.co/eiGYsb6zUf"
SpursOfficial,1599772621196775424,2022-12-05 14:28:09+00:00,844,36,Ivan starts for Croatia! 👏 https://t.co/iyf8yGPLd1
SpursOfficial,1599766019190423552,2022-12-05 14:01:55+00:00,763,56,"The Premier League broadcast selection process for February has now been completed, with all our three home fixtures rescheduled for television coverage ⤵️"
SpursOfficial,1599750438647119874,2022-12-05 13:00:01+00:00,3381,225,"Perišić and Croatia face up against the Blue Samurai! 🇭🇷  Good luck, Ivan! 🙌 https://t.co/dcHmKqdllo"
SpursOfficial,1599526710705328130,2022-12-04 22:11:00+00:00,8909,255,"It's all love 💙  Well played, Pape 🇸🇳 https://t.co/Nnj91bN8Aj"
SpursOfficial,1599520419463237634,2022-12-04 21:46:00+00:00,4070,151,"Quarter finals, here they come 👊  #FIFAWorldCup https://t.co/WW2C2ryUxi"
SpursOfficial,1599514756980903937,2022-12-04 21:23:30+00:00,38265,1597,POTM 👏 https://t.co/bqkzxTqsSW
SpursOfficial,1599502336807899136,2022-12-04 20:34:09+00:00,9880,230,Pape 💙 https://t.co/4IJasUezzW
SpursOfficial,1599494717036797958,2022-12-04 20:03:52+00:00,14497,1237,The most major tournament goals by any England player ever.  Harry Edward Kane 🦁 https://t.co/twjzueLM37
SpursOfficial,1599491571883319299,2022-12-04 19:51:22+00:00,18569,1241,HARRY KANE SCORES GOALS. https://t.co/f5KhszklGQ
SpursOfficial,1599490739301486597,2022-12-04 19:48:04+00:00,7914,650,HARRY KANEEEEEEE!
SpursOfficial,1599467319700426752,2022-12-04 18:15:00+00:00,1837,93,🦁🦁🦁  #FIFAWorldCup https://t.co/iDo105yCqE
SpursOfficial,1599461155042377730,2022-12-04 17:50:30+00:00,874,41,"Harry starts and Eric is on the bench for the #ThreeLions   Let's go, lads! 🦁 https://t.co/kDwK4j8w4w"
SpursOfficial,1599460021129003008,2022-12-04 17:46:00+00:00,2900,97,"It's Harry v Pape for a place in the quarter finals 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇸🇳  Good luck, lads! 👊 https://t.co/nHIPXSHZ7G"
SpursOfficial,1599454649320411138,2022-12-04 17:24:39+00:00,2679,112,"Through to the quarter-finals! 💪  Félicitations, Hugo 🇫🇷  #FIFAWorldCup https://t.co/RpPtW4XqAD"
SpursOfficial,1599427840419561472,2022-12-04 15:38:07+00:00,4032,227,"What a save, Hugo Lloris!"
SpursOfficial,1599408529626234880,2022-12-04 14:21:23+00:00,1024,42,Hugo starts in goal 🙌 https://t.co/s9JOtgHhBG
SpursOfficial,1599388298815844352,2022-12-04 13:01:00+00:00,4344,180,"Bonne chance, skipper 🇫🇷 https://t.co/8C1FteppZX"
SpursOfficial,1599147629866147840,2022-12-03 21:04:40+00:00,5632,232,"Quarter-final bound 🇦🇷  Congrats, Cuti 👏 https://t.co/PMcX05RQqM"
SpursOfficial,1599091341883019265,2022-12-03 17:21:00+00:00,3944,132,"Vamos, Cuti 🇦🇷 https://t.co/BjYs1TaROF"
SpursOfficial,1599056362171813888,2022-12-03 15:02:00+00:00,425,16,"🎙 “I’ve got a lot of brothers and sisters, I’ve always been around a lot of people”   This is The Check-In with Eric Dier ⤵️  #AIASpurs"
SpursOfficial,1599027234207039488,2022-12-03 13:06:15+00:00,824,23,Our U18s are left to rue missed chances in the first half as West Ham recover to maintain their 100% record in the league. https://t.co/IwxucQhpaK
SpursOfficial,1599015981644390400,2022-12-03 12:21:32+00:00,2520,62,It's a hat-trick for Will Lankshear!   The striker has made it 3-1 to the U18s early in the second half at West Ham 🙌 https://t.co/3zGbeXox9S
SpursOfficial,1599011044587872257,2022-12-03 12:01:55+00:00,982,20,An early brace from Lankshear means our U18s lead at the break at West Ham 👊 https://t.co/McIJcDgFb9
SpursOfficial,1598989641817939969,2022-12-03 10:36:53+00:00,620,29,It's first v second in the U18 Premier League this morning as we take on West Ham (11am KO).  Here's how we line up ⤵️ https://t.co/MoAMNa8TQn
SpursOfficial,1598969216786468864,2022-12-03 09:15:43+00:00,436,35,On International Day of Persons with Disabilities we catch up with @Marathonchamp to speak about:  ▪️ Winning multiple Paralympic gold medals ▪️ Becoming a Patron of @spursdsa ▪️ Working with his beloved Club on accessibility   #IDPD2022
SpursOfficial,1598731470637387776,2022-12-02 17:31:00+00:00,2013,114,"Brazil and @richarlison97 are in action next! 🇧🇷  Good luck, Richy! 🙌 https://t.co/doHJtcYPlp"
SpursOfficial,1598727818828972034,2022-12-02 17:16:29+00:00,25781,5480,"Nice one, @Sonny7 👊 https://t.co/snfmR8lLHo"
SpursOfficial,1598726658046959616,2022-12-02 17:11:52+00:00,158216,24672,What. It. Means. 💙 https://t.co/y2EQySPhIk
SpursOfficial,1598725885577891850,2022-12-02 17:08:48+00:00,4811,186,Bentancur and Uruguay just miss out on the next stage 💔 https://t.co/bepumNv4gX
SpursOfficial,1598724705862705154,2022-12-02 17:04:07+00:00,38800,5046,A superb assist from Heung-Min Son helps send South Korea through to the Round of 16! 😱 https://t.co/iFabzsRZZM
SpursOfficial,1598720862659682305,2022-12-02 16:48:51+00:00,17402,2157,Sonny with the assist 🤯
SpursOfficial,1598703875153969152,2022-12-02 15:41:20+00:00,6178,251,"Rodrigo is withdrawn from the game with an injury 🔄  Wishing you the best, Lolo 💙 https://t.co/SXz960YRA4"
SpursOfficial,1598694806338899970,2022-12-02 15:05:18+00:00,69639,4145,7 🤝 7 https://t.co/MpJM1Puw0g
SpursOfficial,1598678622885347334,2022-12-02 14:01:00+00:00,3462,341,"A win for South Korea and @Sonny7 could see them progress to the next stage! 🙌  Good luck, Sonny! 👏 https://t.co/mpFqmoUaTw"
SpursOfficial,1598663523394998273,2022-12-02 13:01:00+00:00,1972,89,Lolo is back in action this afternoon! 🇺🇾 https://t.co/FqqunUBTkq
SpursOfficial,1598622403319529473,2022-12-02 10:17:36+00:00,561,39,💬 “He knows my middle name!”   @IAmJermainDefoe made dreams come true as he surprised members of our new Indonesian official supporters’ clubs 💙🇮🇩
SpursOfficial,1598372226922819585,2022-12-01 17:43:29+00:00,4302,171,"Through to the Round of 16!   Congrats, Ivan! 🇭🇷 https://t.co/r4MssgB2Kl"
SpursOfficial,1598272783905165313,2022-12-01 11:08:20+00:00,1485,64,One last push for Ivan Perišić today as Croatia seek to finish top of their group 🇭🇷  #COYS 💙 https://t.co/EudrBpN5eL
SpursOfficial,1598058746248417280,2022-11-30 20:57:50+00:00,4924,222,Argentina and @CutiRomero2 progress to the last 16 as Group C winners! 🙌 https://t.co/RtLNuaKXcv
SpursOfficial,1598013999630544897,2022-11-30 18:00:01+00:00,1984,80,"Next up, Argentina and @CutiRomero2! 🇦🇷  Good luck, Cuti! 👊 https://t.co/KbeNYq2FUG"
SpursOfficial,1597998991165333505,2022-11-30 17:00:23+00:00,7967,194,"Commiserations, Pierre 💙 https://t.co/8SimCIk0dN"
SpursOfficial,1597946296869928961,2022-11-30 13:31:00+00:00,1377,55,"A win for Denmark could see Pierre progress to the Round of 16 🇩🇰  Good luck, Pierre! 👏 https://t.co/tr48oMbxIk"
SpursOfficial,1597938747609436164,2022-11-30 13:01:00+00:00,393,23,🎙 “It’s just the moment that you share with friends”   This is Your Own Game with Lloris and Lenglet ⤵️   #AIASpurs
SpursOfficial,1597887332178427904,2022-11-30 09:36:41+00:00,4290,146,"Happy Birthday, @GaryLineker! 🎉 https://t.co/K8EA4VUTbW"
SpursOfficial,1597701366977540096,2022-11-29 21:17:44+00:00,9592,636,⏰ Reminder: Harry Kane is world class
SpursOfficial,1597695828831133696,2022-11-29 20:55:44+00:00,2280,117,"An historic World Cup for #WAL  Hold your heads high, Ben and Joe 👏 https://t.co/PjF3Yzf2fk"
SpursOfficial,1597695522667913217,2022-11-29 20:54:31+00:00,2775,134,"Job done for #ENG  Congratulations, Harry and Eric 👏 https://t.co/vWLC1WsRsx"
SpursOfficial,1597687896852484096,2022-11-29 20:24:12+00:00,880,19,"Well played, Ben 👏 https://t.co/jqSYTncegN"
SpursOfficial,1597687642669608961,2022-11-29 20:23:12+00:00,5790,203,Another assist and another big shift from Harry Kane 👏 https://t.co/guchad1CyF
SpursOfficial,1597670328012267520,2022-11-29 19:14:24+00:00,22243,1158,💙 https://t.co/8Z51a90zDO
SpursOfficial,1597648667112267777,2022-11-29 17:48:19+00:00,489,31,"🏴󠁧󠁢󠁷󠁬󠁳󠁿 Both Ben and Joe start for Wales!   Good luck, lads 👊 https://t.co/SBftiEmzMR"
SpursOfficial,1597648428527255552,2022-11-29 17:47:22+00:00,626,37,"🦁 Harry leads the line, with Eric starting on the bench.   Good luck, lads! https://t.co/dWgv5i6QXz"
SpursOfficial,1597642796998934528,2022-11-29 17:25:00+00:00,1775,93,"It's a big one in Group B!   🏴󠁧󠁢󠁷󠁬󠁳󠁿 Ben &amp; Joe 🆚 Harry &amp; Eric 🦁  Good luck, lads! https://t.co/nGlOswj3yP"
SpursOfficial,1597636505077514243,2022-11-29 17:00:00+00:00,5288,242,🇸🇳 Senegal advance to the Round of 16! https://t.co/wSxaBHpx9u
SpursOfficial,1597603685139447812,2022-11-29 14:49:35+00:00,988,34,"🇸🇳 Fighting for a place in the last 16!   Good luck, @papematarsarr15 👊 https://t.co/eyVSIke3Jr"
SpursOfficial,1597594338652987395,2022-11-29 14:12:26+00:00,1000,32,A stunner from Jamie Donley and a comprehensive win for the U18s 👏 https://t.co/hMidE3xGBA
SpursOfficial,1597583672143622144,2022-11-29 13:30:03+00:00,5032,316,🤯 OH MY WORD.   Special from Jamie Donley ✨ https://t.co/TcK2WRg8A8
SpursOfficial,1597578263756525568,2022-11-29 13:08:34+00:00,306,12,The U18s are two goals to the good heading into the second-half against Norwich! 👊  Watch live ⤵️
SpursOfficial,1597569492703387648,2022-11-29 12:33:43+00:00,391,14,It's two! 🔥  Irow doubles our lead 💪  Join live ⤵️
SpursOfficial,1597564956458770433,2022-11-29 12:15:41+00:00,403,18,🙌 Williams puts us ahead!   What a start for the U18s ✊  Join live ⤵️
SpursOfficial,1597558567808155649,2022-11-29 11:50:18+00:00,278,14,👇 Here's how our U18s line up to face Norwich!   Join us live on #SPURSPLAY ⤵️
SpursOfficial,1597555564623511552,2022-11-29 11:38:22+00:00,1273,69,2️⃣7️⃣ days until we're back in Premier League action 🙌  🛵 @Getir_UK https://t.co/UXQn8hcnZU
SpursOfficial,1597539396705738752,2022-11-29 10:34:07+00:00,4236,100,💙 https://t.co/jnxzbeT0mM
SpursOfficial,1597534046699020288,2022-11-29 10:12:52+00:00,308,16,Our U18s face Norwich this afternoon in the U18 Premier League (12.00pm KO) 💪  You can watch live on #SPURSPLAY ⤵️
SpursOfficial,1597515901200465920,2022-11-29 09:00:45+00:00,1333,49,"Wishing a very Happy Birthday to Terry Dyson, a member of our historic double-winning side! 🥳 https://t.co/nGUvDi2ovf"
SpursOfficial,1597312635439288320,2022-11-28 19:33:03+00:00,4077,115,"So close, Rodrigo 😫"
SpursOfficial,1597309164556283904,2022-11-28 19:19:16+00:00,4534,301,🗓 We've been drawn against  @Pompey in the third round of the @EmiratesFACup! https://t.co/4Cm7EV38ht
SpursOfficial,1597299344776257536,2022-11-28 18:40:14+00:00,622,18,"Vamos, Lolo 🇺🇾 https://t.co/epCJQsK2IR"
SpursOfficial,1597297018686373888,2022-11-28 18:31:00+00:00,6635,189,😆 https://t.co/qXuYbSvl8v
SpursOfficial,1597291898741219328,2022-11-28 18:10:39+00:00,2775,128,Richy is through to the round of 16 👏  #FIFAWorldCup https://t.co/CzG8cy0C3G
SpursOfficial,1597287361326350336,2022-11-28 17:52:37+00:00,3249,84,The hard work continues at Hotspur Way 💪 https://t.co/G1zYqGLeCL
SpursOfficial,1597276886056304640,2022-11-28 17:11:00+00:00,1316,87,Rodrigo is up next 🇺🇾  #FIFAWorldCup https://t.co/cv2cAFD8sH
SpursOfficial,1597261214790418432,2022-11-28 16:08:43+00:00,1274,118,"The latest round of Premier League fixture amendments has today been confirmed, with a new date set for our away match against Manchester City ⤵️"
SpursOfficial,1597257256680161285,2022-11-28 15:53:00+00:00,5286,355,"They gave it everything, but it's a narrow defeat for Son and South Korea 🇰🇷  #FIFAWorldCup https://t.co/7bg04rEXME"
SpursOfficial,1597254453769691136,2022-11-28 15:41:51+00:00,2428,126,Ready to go 👊  #FIFAWorldCup https://t.co/qy5wfiIV5B
SpursOfficial,1597243025436332033,2022-11-28 14:56:27+00:00,972,56,Richy leads the line 😍 https://t.co/5zleDeA3vW
SpursOfficial,1597229071213113346,2022-11-28 14:01:00+00:00,2227,94,Can @richarlison97 add to his tally against Switzerland? 🇧🇷 https://t.co/upYhiyunit
SpursOfficial,1597183772700676096,2022-11-28 11:01:00+00:00,3630,288,Sonny is back in action this afternoon 🇰🇷 https://t.co/1MRtGWT8J6
SpursOfficial,1597183523055599617,2022-11-28 11:00:00+00:00,321,17,"This weekend, Club Ambassador Ledley King unveiled a locally produced map of Enfield’s Green Belt which is now proudly on display at Gordon Hill train station."
SpursOfficial,1597171847438614533,2022-11-28 10:13:37+00:00,2634,211,Every goal @Sonny7 has scored so far this season... 🍿 https://t.co/SXj4J2shA3
SpursOfficial,1596927129018830848,2022-11-27 18:01:11+00:00,4652,184,A big win for Perišić and Croatia! 👊 https://t.co/hUfAsIy4yH
SpursOfficial,1596918388504555521,2022-11-27 17:26:27+00:00,6063,366,"We are extremely saddened to learn of the passing of one of our all-time greats, double winner Maurice Norman, who passed away at home on Sunday. He was 88. https://t.co/RHislLnOFE"
SpursOfficial,1596881537034616833,2022-11-27 15:00:01+00:00,5758,358,🎶 It's Bentancur... https://t.co/r5cK7IiMGc
SpursOfficial,1596879263931981824,2022-11-27 14:50:59+00:00,1516,106,Ivan gets his second start of the tournament! 👇 https://t.co/NBsWVEfpl5
SpursOfficial,1596862656425725954,2022-11-27 13:45:00+00:00,2559,81,Ivan is in action against Canada this afternoon! 🇭🇷 https://t.co/5kN3Fbgbx7
SpursOfficial,1596806789302845440,2022-11-27 10:03:00+00:00,314,23,It's your last chance to get up to 50% off online at the Spurs Shop 🙌  Don't miss out on these great deals! 🤩
SpursOfficial,1596572242988527616,2022-11-26 18:31:00+00:00,6929,314,"Hugo Lloris is the first man to lead his country into the knockout stages of the 2022 World Cup 🇫🇷  Bravo, skipper 👏 https://t.co/6ENrZCwV3b"
SpursOfficial,1596566747389526016,2022-11-26 18:09:10+00:00,10440,513,💙 https://t.co/SyJHS1Jjdt
SpursOfficial,1596557143359901696,2022-11-26 17:31:00+00:00,2444,79,Cuti and Argentina look to get back to winning ways 🇦🇷 https://t.co/9ULFZC2WP9
SpursOfficial,1596519597959966721,2022-11-26 15:01:48+00:00,848,35,"Held og lykke, Pierre 🇩🇰 https://t.co/JWLEHJyDyq"
SpursOfficial,1596519148305072131,2022-11-26 15:00:01+00:00,317,18,🎙 “I really like to find things that interest me outside of football and stimulate me”   This is Your Own Game with Eric Dier ⤵️   #AIASpurs
SpursOfficial,1596519006965567488,2022-11-26 14:59:27+00:00,676,32,Hugo starts 👊 https://t.co/nEJgvviWqw
SpursOfficial,1596500268857708550,2022-11-26 13:45:00+00:00,2980,168,Hugo and Pierre go head to head this afternoon! 🇫🇷🇩🇰 https://t.co/xYdvNEkjMZ
SpursOfficial,1596489387642159104,2022-11-26 13:01:46+00:00,801,33,A great performance from our U18s to secure victory against 10-man Palace 🙌  Lankshear set the seal on it with our third goal from Donley’s sweeping cross on the hour mark. https://t.co/h08XPdbfjk
SpursOfficial,1596485339719270401,2022-11-26 12:45:40+00:00,418,35,"""Today we have a great day of football!""  Matt Doherty's daily World Cup diary ⬇️"
SpursOfficial,1596474068340989953,2022-11-26 12:00:53+00:00,489,13,"Our U18s lead after a dramatic first half at Palace! 👏   Donley and Williams scored within two minutes of each other, the hosts pulled one back before their keeper was sent off for a challenge on Lankshear outside the box. https://t.co/ZsJSuwwGBV"
SpursOfficial,1596454476700942338,2022-11-26 10:43:02+00:00,513,32,Best of luck to our U18s who are away to Crystal Palace this morning (KO 11am UK).  Here's how we line up 👇 https://t.co/2yrJi7FSsu
SpursOfficial,1596246031464861701,2022-11-25 20:54:45+00:00,3752,136,"Stalemate between England and the USA.  Well played, H. ✊ #ENG https://t.co/Pj89p0aIUc"
SpursOfficial,1596183179572002816,2022-11-25 16:45:00+00:00,4343,198,Just a few hours until #ENG face the #USA!   Good luck Harry and Eric! ✊ https://t.co/yErEKknZFn
SpursOfficial,1596175629489053697,2022-11-25 16:15:00+00:00,252,13,🛒 Up to 50% off 🛍  Make the most of our #BlackFriday offers ⤵️
SpursOfficial,1596167473761591296,2022-11-25 15:42:35+00:00,973,47,One player per nation 🌍   🇺🇾 Rodrigo Bentancur picks his World Cup XI! ⤵️
SpursOfficial,1596156640151343106,2022-11-25 14:59:32+00:00,9403,446,🇸🇳 A winning World Cup debut for Pape Matar Sarr! 🙌 #SEN https://t.co/knARRR7mqX
SpursOfficial,1596120264890122242,2022-11-25 12:35:00+00:00,1103,47,🗣 “It's so good to see the guy grow” 🇧🇷  😎 Sandro spoke about Richy on one of our pre-match shows earlier this season ⤵️ https://t.co/CtbFXNQYfT
SpursOfficial,1596116490691936258,2022-11-25 12:20:00+00:00,1698,64,"🔜 Next up.   Good luck, @papematarsarr15 🇸🇳 https://t.co/THZh5EG84i"
SpursOfficial,1596113721612554240,2022-11-25 12:09:00+00:00,1984,82,"🏴󠁧󠁢󠁷󠁬󠁳󠁿 A heartbreaking defeat for #WAL who gave it everything with 10 men.   Keep your heads up, lads 👊 https://t.co/xSKcBc2ZR2"
SpursOfficial,1596081269095268352,2022-11-25 10:00:02+00:00,268,19,"It's Black Friday! 🤩  There’s everything from training wear, souvenirs, retro shirts, away kit, Christmas jumpers and so much more 🙌  Don't miss out, get up to 50% off online at the Spurs Shop 🔥"
SpursOfficial,1596074429758455809,2022-11-25 09:32:52+00:00,2318,95,Best of luck to our Welsh boys 🏴󠁧󠁢󠁷󠁬󠁳󠁿💪 https://t.co/ZPrJAjKaiS
SpursOfficial,1596063924721397760,2022-11-25 08:51:07+00:00,579,24,Ben and Joe both start for Wales in their second game of the tournement! 👇 https://t.co/cZ4opeZw74
SpursOfficial,1595908368605933568,2022-11-24 22:33:00+00:00,46674,1595,Ou(R) 9 💙 https://t.co/n5XFWEYZVD
SpursOfficial,1595895533754671104,2022-11-24 21:42:00+00:00,151117,6803,photos that go hard 🥶 https://t.co/VFrap2HQYa
SpursOfficial,1595886184034488321,2022-11-24 21:04:51+00:00,22424,1450,R9 🇧🇷 https://t.co/4ubslKixDQ
SpursOfficial,1595878559398207495,2022-11-24 20:34:33+00:00,66713,2759,"OH MY DAYS. RICHY, THAT IS OUTRAGEOUS. THAT'S HIS SECOND!🔥 https://t.co/kmoJSRw3Fi"
SpursOfficial,1595875486022107136,2022-11-24 20:22:20+00:00,29485,1523,RICHY PUTS BRAZIL IN FRONT! 😍 https://t.co/uHKZvfUqo6
SpursOfficial,1595872939089469443,2022-11-24 20:12:13+00:00,24579,969,Brazil's number 9 🐦 https://t.co/jEPFuq2b9A
SpursOfficial,1595839004108546048,2022-11-24 17:57:22+00:00,3785,138,Richy leads the line for Brazil! 🇧🇷 https://t.co/wtF9PKWPQo
SpursOfficial,1595835891167252490,2022-11-24 17:45:00+00:00,1390,61,"🗣 “We worked a lot to get here, now let’s see… Our team is very well prepared.” 🇧🇷  We spoke to Richy ahead of Brazil's World Cup opener ⤵️"
SpursOfficial,1595817016685957122,2022-11-24 16:30:00+00:00,3544,138,"Brazil begin their World Cup campaign 🇧🇷  Good luck, Richy! 💪 https://t.co/AUzgG2rHAt"
SpursOfficial,1595798393942441986,2022-11-24 15:16:00+00:00,4010,224,🇺🇸 Wishing a very #HappyThanksgiving to all our followers celebrating! https://t.co/KWSob5itWm
SpursOfficial,1595794013424160768,2022-11-24 14:58:35+00:00,7839,666,Lolo and Sonny share the points in their World Cup Opener! 🤝 https://t.co/dY8AtFondf
SpursOfficial,1595782969977090049,2022-11-24 14:14:42+00:00,2604,107,For La Celeste 🇺🇾 https://t.co/lgP1qPMP6B
SpursOfficial,1595773459971416065,2022-11-24 13:36:55+00:00,12767,990,🦸‍♂️🇰🇷 https://t.co/apOEWu69lF
SpursOfficial,1595767402297544704,2022-11-24 13:12:51+00:00,25966,2209,Nothing but love 🤗 https://t.co/0JJyS2MdNc
SpursOfficial,1595748642945921024,2022-11-24 11:58:18+00:00,1025,65,Lolo is in the starting XI for @Uruguay! 🇺🇾 https://t.co/rmNtc6afks
SpursOfficial,1595746721929527298,2022-11-24 11:50:40+00:00,2423,257,Sonny starts for @theKFA! 🇰🇷 https://t.co/yVPCkvXBeJ
SpursOfficial,1595739002388197378,2022-11-24 11:20:00+00:00,1442,139,Friends face off 🇰🇷🇺🇾  We sat down with Rodrigo and Sonny to discuss their upcoming World Cup clash ⤵️
SpursOfficial,1595715094968672257,2022-11-24 09:45:00+00:00,9721,798,"Rodrigo and Sonny face off in the World Cup today 🔥  Good luck, lads! ✊ https://t.co/54C95WX3aw"
SpursOfficial,1595432231648038914,2022-11-23 15:01:00+00:00,402,26,"🎙 “When you are at home, just focus on family”   This is The Check-In with Lloris and Lenglet ⤵️   #AIASpurs"
SpursOfficial,1595386130043650049,2022-11-23 11:57:48+00:00,841,33,You heard him 👇 https://t.co/tVoTLnx6He
SpursOfficial,1595363141227106305,2022-11-23 10:26:27+00:00,3201,109,battling on the world stage 🌏 https://t.co/1tu7yyOxPD
SpursOfficial,1595341286562742275,2022-11-23 08:59:37+00:00,659,26,Ivan starts for Vatreni 👇 https://t.co/VCWpc2jsMM
SpursOfficial,1595335831421878278,2022-11-23 08:37:56+00:00,2228,79,"Today, Perišić is in action against Morocco! 🇭🇷 https://t.co/siLIbvNvqf"
SpursOfficial,1595167067522666517,2022-11-22 21:27:20+00:00,2887,108,A winning start for Hugo and Les Bleus 👏 https://t.co/FbH7RmL6jy
SpursOfficial,1595119547652411392,2022-11-22 18:18:30+00:00,973,40,"Good luck, skipper 🇫🇷 https://t.co/zfdqFER1Gv"
SpursOfficial,1595100294186078208,2022-11-22 17:02:00+00:00,2268,78,"Next up, Lloris is in action against Australia! 🇫🇷 https://t.co/8eusD0tY7B"
SpursOfficial,1595084943012417536,2022-11-22 16:01:00+00:00,933,57,We've picked out Hugo's top five saves from the season so far... 🔥  Do you agree? 🤔 https://t.co/dLDSIXLxM5
SpursOfficial,1595070083256254467,2022-11-22 15:01:57+00:00,1811,78,Representing 🇩🇰  Denmark get a point against Tunisia 🤝 https://t.co/GbvFvehg5o
SpursOfficial,1595039127530926080,2022-11-22 12:58:57+00:00,2574,128,Best of luck Pierre 💪 https://t.co/raSAXkO8fZ
SpursOfficial,1595020576741068802,2022-11-22 11:45:14+00:00,820,44,Pierre starts for Denmark! 👊 https://t.co/ggeLUZ5G3p
SpursOfficial,1595000719014514689,2022-11-22 10:26:19+00:00,5180,190,𝑳𝒂 𝑨𝒍𝒃𝒊𝒄𝒆𝒍𝒆𝒔𝒕𝒆 https://t.co/qhAPQFMJS1
SpursOfficial,1594982089765576704,2022-11-22 09:12:18+00:00,2681,111,"Up first today is Argentina🇦🇷  Good luck, @CutiRomero2! https://t.co/4vZEzfNgao"
SpursOfficial,1594801576362659841,2022-11-21 21:15:00+00:00,4265,177,A solid opening day for some of our Spurs lads 👏 https://t.co/rIyGNSGYWI
SpursOfficial,1594789241560637460,2022-11-21 20:25:59+00:00,2574,55,So close from Ben 😳
SpursOfficial,1594771643435520026,2022-11-21 19:16:03+00:00,4307,151,Our boys are ready to go! 🐉 https://t.co/ezonWhubYd
SpursOfficial,1594751528887517184,2022-11-21 17:56:08+00:00,841,53,"Both @Ben_Davies33 and Joe Rodon start for Wales in their World Cup opener! 🏴󠁧󠁢󠁷󠁬󠁳󠁿  Good luck, lads! https://t.co/6l4lCDCa00"
SpursOfficial,1594710032628727810,2022-11-21 15:11:14+00:00,702,31,.@papematarsarr15 starts on the bench for Senegal's World Cup opener against the Netherlands! https://t.co/vXbIA54C7n
SpursOfficial,1594707553329745920,2022-11-21 15:01:23+00:00,3957,133,🦁 https://t.co/kQoh31JhKA
SpursOfficial,1594703597094244352,2022-11-21 14:45:40+00:00,5501,212,"Great shift, @HKane! 👏"
SpursOfficial,1594688764512698369,2022-11-21 13:46:44+00:00,12083,667,That assist from Harry 😮‍💨
SpursOfficial,1594684526374326273,2022-11-21 13:29:53+00:00,4211,198,Leading the line for the Three Lions 💪 https://t.co/OevbEGqCB9
SpursOfficial,1594662396890845186,2022-11-21 12:01:57+00:00,1466,84,"Harry starts for @England! 🦁  C'mon, H! 👊 https://t.co/bSM1IaTs25"
SpursOfficial,1594646661116084224,2022-11-21 10:59:25+00:00,695,32,💬 “I’m interested in that Wales-USA game. I think USA could be good and could pose a lot of problems.”  Matt Doherty's daily World Cup diary is here ⤵️
SpursOfficial,1594628534013673473,2022-11-21 09:47:23+00:00,2566,135,"🌍 Our internationals in action today...  A thread 👇  🏴󠁧󠁢󠁥󠁮󠁧󠁿 🆚 🇮🇷 👤 @HKane, @ericdier  ⏱ 1pm GMT https://t.co/ZIkr8VGBiE"
SpursOfficial,1594403955550953473,2022-11-20 18:55:00+00:00,5203,316,Nations in formation 🌍 https://t.co/JGNJJ1tzJO
SpursOfficial,1594356895405420544,2022-11-20 15:48:00+00:00,3945,141,🇩🇰 Baller. https://t.co/Wf2i8OAftS
SpursOfficial,1594315372148113409,2022-11-20 13:03:00+00:00,4804,160,Representing 🏴󠁧󠁢󠁷󠁬󠁳󠁿 https://t.co/1XhczI1wF4
SpursOfficial,1594264285064171521,2022-11-20 09:40:00+00:00,6610,429,The World Cup starts today 🤩  Who are you most excited to see play? https://t.co/kgIIC8ppMn
SpursOfficial,1594006335804293120,2022-11-19 16:35:00+00:00,1426,65,🌍 One player per nation  Doc and Sess pick their dream World Cup XI ⤵️
