club,id,createdAt,favorites,retweets,text
ChelseaFC,1600086828715069441,2022-12-06 11:16:42+00:00,1619,135,In tandem! 🚲  #AbuDhabiBlues https://t.co/q7oxSKqonc
ChelseaFC,1600075395864428544,2022-12-06 10:31:16+00:00,2182,174,Strong. 🏋️‍♂️  #AbuDhabiBlues https://t.co/c5LN96TBfy
ChelseaFC,1600056950154137600,2022-12-06 09:17:59+00:00,2948,290,Out here working in the heat! ☀️  #AbuDhabiBlues https://t.co/3spVaiV1y2
ChelseaFC,1599877412426108929,2022-12-05 21:24:34+00:00,14932,1244,Joga bonito! 🇧🇷  Thiago Silva’s through to the quarters. 👏 #FIFAWorldCup https://t.co/sXd26kQw6F
ChelseaFC,1599852278277672962,2022-12-05 19:44:41+00:00,16580,1334,What an assist from Thiago Silva btw. 👏
ChelseaFC,1599841284000256008,2022-12-05 19:01:00+00:00,6566,483,The ultimate upstaging! 💧  #AbuDhabiBlues https://t.co/vaUe6LARBV
ChelseaFC,1599829590209282048,2022-12-05 18:14:32+00:00,24484,1677,Training with a view! 😍  #AbuDhabiBlues https://t.co/4I7a9Eb1JD
ChelseaFC,1599822343278579712,2022-12-05 17:45:44+00:00,14062,1067,Our Croatian maestro into the last-eight! 😎  #FIFAWorldCup https://t.co/eGiIUMtc8N
ChelseaFC,1599744898495877121,2022-12-05 12:38:00+00:00,25802,1333,"Hey, hey, hey, @Wesley_Fofanaa! 😁  #AbuDhabiBlues https://t.co/fTfl9lGCSp"
ChelseaFC,1599735347524640769,2022-12-05 12:00:03+00:00,6728,447,Your 25 Blues flying the Chelsea flag: 📋  #AbuDhabiBlues
ChelseaFC,1599726038661369862,2022-12-05 11:23:03+00:00,10675,1126,"We're back, Abu Dhabi! 🛬  #AbuDhabiBlues https://t.co/sHJYgOu4zI"
ChelseaFC,1599519942272901120,2022-12-04 21:44:06+00:00,9443,588,Our Three Lions are quarter-final bound! 💪🏴󠁧󠁢󠁥󠁮󠁧󠁿  #FIFAWorldCup https://t.co/Wt23rnSi8n
ChelseaFC,1599512174925271040,2022-12-04 21:13:14+00:00,19402,954,"A great tournament, lads! 👏🇸🇳   #FIFAWorldCup https://t.co/nSbCOEbaO1"
ChelseaFC,1599472572810539008,2022-12-04 18:35:52+00:00,9859,553,Representing Senegal for Chelsea! 🔵  #FIFAWorldCup https://t.co/1KcZkhvu65
ChelseaFC,1599458166147756032,2022-12-04 17:38:37+00:00,8055,401,💙 https://t.co/y9tFMfYUeT
ChelseaFC,1599362193916452864,2022-12-04 11:17:16+00:00,10304,785,Chelsea showcasing to the world later! 💪  #FIFAWorldCup https://t.co/qB81L8n8Kw
ChelseaFC,1599089526911082496,2022-12-03 17:13:47+00:00,25434,1348,"Christian’s #FIFAWorldCup campaign comes to an end, but plenty to be proud of. 💙 https://t.co/lk4EQdaQ9h"
ChelseaFC,1599085629497016320,2022-12-03 16:58:18+00:00,15874,980,A big Chelsea win! 👏 https://t.co/NEH4k3yPqx
ChelseaFC,1599036262316265477,2022-12-03 13:42:08+00:00,9321,496,He's a man on a mission. 👊  #FIFAWorldCup https://t.co/Z7HuxQwW7H
ChelseaFC,1599015756762517504,2022-12-03 12:20:39+00:00,2982,169,"Go get it, Christian! 💪  #FIFAWorldCup https://t.co/dpQgXvwqUF"
ChelseaFC,1598802423795023872,2022-12-02 22:12:56+00:00,8428,440,Top of Group G: mission accomplished! 😤  #FIFAWorldCup https://t.co/GiKJwy3HvN
ChelseaFC,1598785226360164358,2022-12-02 21:04:36+00:00,12241,480,Heading through! 🇨🇭  #FIFAWorldCup https://t.co/EpYBjK0UoX
ChelseaFC,1598710834825265153,2022-12-02 16:09:00+00:00,10090,833,Your November GOTM and it's a beauty from Cesare Casadei! ☄️ https://t.co/3fLNjei62P
ChelseaFC,1598662876390121475,2022-12-02 12:58:26+00:00,10678,640,Looking to make it a 100% record! 👏  #FIFAWorldCup https://t.co/0MVEBcTuHy
ChelseaFC,1598455246736457728,2022-12-01 23:13:23+00:00,9329,541,An assist to his name and progressing. 🇪🇸  #FIFAWorldCup https://t.co/YZWih8dPb5
ChelseaFC,1598418076898304011,2022-12-01 20:45:41+00:00,16703,1337,Kai Havertz x2! 🇩🇪
ChelseaFC,1598365055489347592,2022-12-01 17:15:00+00:00,20594,1406,🔝 of the group! 😁  #FIFAWorldCup https://t.co/Do1GCuPsFq
ChelseaFC,1598360536076337152,2022-12-01 16:57:02+00:00,15100,976,This way to the last-16! 🫵  #FIFAWorldCup https://t.co/IHTWR7XYHo
ChelseaFC,1598336685414273026,2022-12-01 15:22:16+00:00,26976,1714,Centre stage! 🎭  #FIFAWorldCup https://t.co/AlFM6WD3sg
ChelseaFC,1598333272404250626,2022-12-01 15:08:42+00:00,34747,2108,HAKIM! 🇲🇦
ChelseaFC,1598283015683293186,2022-12-01 11:49:00+00:00,8345,458,Psyched up! 🇭🇷  #FIFAWorldCup https://t.co/TNLm3qY2y8
ChelseaFC,1598256680969670656,2022-12-01 10:04:21+00:00,2902,203,Plenty to choose from! 🗳  Which is your favourite?
ChelseaFC,1598057781684117504,2022-11-30 20:54:00+00:00,8747,615,A vocal session! 🎤 https://t.co/yRFuyA1YAs
ChelseaFC,1598041675414310917,2022-11-30 19:50:00+00:00,6034,404,"One for the cameras, Marc! 🙌 https://t.co/32ZNbOKOsp"
ChelseaFC,1598028840755990582,2022-11-30 18:59:00+00:00,16330,750,A wink or a squint? 😜 https://t.co/T77OBKUkm1
ChelseaFC,1597998897690968064,2022-11-30 17:00:01+00:00,13236,596,At ground level! 😎 https://t.co/vpKSqvVIuf
ChelseaFC,1597979264137056256,2022-11-30 15:42:00+00:00,28847,1413,Reporting for training! 🫡 https://t.co/8WQbwWM1dL
ChelseaFC,1597958115302916096,2022-11-30 14:17:57+00:00,6253,441,Peekaboo! 😁👋 https://t.co/dPn5HDaypW
ChelseaFC,1597927171774976000,2022-11-30 12:15:00+00:00,5193,357,Never get tired of watching it! 🚀  Is this your Goal of the Month for November?
ChelseaFC,1597888961761796096,2022-11-30 09:43:10+00:00,16714,1053,Chelsea. https://t.co/qJ4qDWsiAI
ChelseaFC,1597714119590805505,2022-11-29 22:08:24+00:00,4073,257,Onto the last-16! 🇺🇸  Read all about it on The 5th Stand! 🗞
ChelseaFC,1597709650987655173,2022-11-29 21:50:39+00:00,10959,629,Leading by example! 💪  #FIFAWorldCup https://t.co/qNuIl9op9M
ChelseaFC,1597706982370455553,2022-11-29 21:40:03+00:00,20911,1207,Christian Pulisic's goal sends USA through! 👏  #FIFAWorldCup https://t.co/iBf7nfwngl
ChelseaFC,1597697381939957761,2022-11-29 21:01:54+00:00,15384,1114,Qualified! 🏴󠁧󠁢󠁥󠁮󠁧󠁿  #FIFAWorldCup https://t.co/rc3za6rJAW
ChelseaFC,1597677282029883392,2022-11-29 19:42:02+00:00,28528,1744,"Yes, Christian! 💙🇺🇸"
ChelseaFC,1597664439792197636,2022-11-29 18:51:00+00:00,7236,566,Some love from Cobham! 💙  #FIFAWorldCup https://t.co/g14hDkDgSt
ChelseaFC,1597650095196905472,2022-11-29 17:54:00+00:00,17057,1044,"Let's go, Christian! 🇺🇸  #FIFAWorldCup https://t.co/DVY6oBbMjg"
ChelseaFC,1597639093806313473,2022-11-29 17:10:17+00:00,28130,2784,👏💙  #FIFAWorldCup https://t.co/zvkVoVtEsh
ChelseaFC,1597632511001387008,2022-11-29 16:44:07+00:00,22331,1856,A huge moment! 🇸🇳  #FIFAWorldCup https://t.co/qMsjtLoiyd
ChelseaFC,1597630853857030144,2022-11-29 16:37:32+00:00,16687,1086,"Great finish, Kalidou! 😎"
ChelseaFC,1597584470647111681,2022-11-29 13:33:14+00:00,10662,652,A decisive game approaching for these two! 🇸🇳  #FIFAWorldCup https://t.co/0QM1jC7Nhr
ChelseaFC,1597309268453384192,2022-11-28 19:19:40+00:00,42603,3375,Our #EmiratesFACup draw has been confirmed! 🤝 https://t.co/9HP4ijSu4v
ChelseaFC,1597288329279860736,2022-11-28 17:56:28+00:00,23150,2059,"180 minutes, 0 conceded, 6 points. 👏   #FIFAWorldCup https://t.co/aYqAaZ9DuC"
ChelseaFC,1597257323269222400,2022-11-28 15:53:16+00:00,16790,963,He's ready! 😎  #FIFAWorldCup https://t.co/dbWE9v2w5H
ChelseaFC,1597141654619684865,2022-11-28 08:13:38+00:00,12044,778,Back in action today! 🙋‍♂️  #FIFAWorldCup https://t.co/STcCc6IccG
ChelseaFC,1596930979037581312,2022-11-27 18:16:29+00:00,11830,783,The four-front of the midfield! 🇭🇷  #FIFAWorldCup https://t.co/4FCZBHgUCl
ChelseaFC,1596893692534530048,2022-11-27 15:48:19+00:00,36042,2505,A huge three points and an assist! 🇲🇦  #FIFAWorldCup https://t.co/lCPKHc7HKp
ChelseaFC,1596867947653656577,2022-11-27 14:06:01+00:00,31703,1648,"Close, Hakim! 👊  #FIFAWorldCup https://t.co/HRkvzH2d4W"
ChelseaFC,1596836453421846529,2022-11-27 12:00:52+00:00,19875,1076,All cameras facing Hakim later! 🎥  #FIFAWorldCup https://t.co/tde3pLu5Op
ChelseaFC,1596501395217293316,2022-11-26 13:49:28+00:00,4155,310,Learning the 🏴󠁧󠁢󠁳󠁣󠁴󠁿 lingo with @ErinCuthbert_! 🤓
ChelseaFC,1596468262048497665,2022-11-26 11:37:49+00:00,5882,401,Get up to 40% off at the Chelsea Megastore! 🛍
ChelseaFC,1596249815876505600,2022-11-25 21:09:47+00:00,16841,1092,Chelsea 🆚 Chelsea.  #FIFAWorldCup https://t.co/CyUtYrUlQd
ChelseaFC,1596215894786580491,2022-11-25 18:55:00+00:00,8429,804,A Chelsea face-off! 👊  #FIFAWorldCup https://t.co/dUiK3YrzAH
ChelseaFC,1596163412609957890,2022-11-25 15:26:27+00:00,24730,1699,The spine of Senegal! 💫  #FIFAWorldCup https://t.co/Sa5tJ5GkNt
ChelseaFC,1596129736421298176,2022-11-25 13:12:38+00:00,6632,603,Homegrown in SW6! 🌱 https://t.co/5CcRBhBV1Q
ChelseaFC,1596114980419432448,2022-11-25 12:14:00+00:00,16125,1165,Proud of being in the Pride. 💬 https://t.co/ww1iIRaEDG
ChelseaFC,1596106702595977218,2022-11-25 11:41:06+00:00,10054,932,Chelsea through and through! 🤳 https://t.co/bDDlLxk784
ChelseaFC,1596096564606427137,2022-11-25 11:00:49+00:00,57672,5593,Trev’s time at Chelsea: extended! 🤝 https://t.co/96KQIeYuVf
ChelseaFC,1595888355635519493,2022-11-24 21:13:28+00:00,33869,2708,A captain’s clean sheet! 🇧🇷  #FIFAWorldCup https://t.co/Hu9afD4BGa
ChelseaFC,1595819992590729216,2022-11-24 16:41:49+00:00,3527,323,"Mason, Ruben and Jorgi go cruising on #MSCWorldEuropa! ⛴"
ChelseaFC,1595806944840884229,2022-11-24 15:49:58+00:00,8098,583,Chelsea will be flying out to Abu Dhabi in December to face Aston Villa in a friendly match! 🤝
ChelseaFC,1595780783347679237,2022-11-24 14:06:01+00:00,10721,791,In his own words! 🇧🇷  #FIFAWorldCup https://t.co/U43LE2i2PM
ChelseaFC,1595758296840871936,2022-11-24 12:36:40+00:00,14470,969,Pending tonight! ⌛️  #FIFAWorldCup https://t.co/idzoN4tINg
ChelseaFC,1595481385791533056,2022-11-23 18:16:19+00:00,16807,1057,A clean sheet and a big opening win for this man! 👏  #FIFAWorldCup https://t.co/dj1S8hWsEb
ChelseaFC,1595444562289250304,2022-11-23 15:50:00+00:00,10726,659,Azpi's #FIFAWorldCup begins shortly! 🇪🇸 https://t.co/M1SQPJaduM
ChelseaFC,1595399747673653252,2022-11-23 12:51:55+00:00,17990,1304,Coming next. 😁  #FIFAWorldCup https://t.co/37eOrDUAB5
ChelseaFC,1595388227996700672,2022-11-23 12:06:09+00:00,20086,1905,Cesare Casadei. 👏 https://t.co/UnU6vFwhTF
ChelseaFC,1595356733882474498,2022-11-23 10:01:00+00:00,5473,548,Dinner time onboard #MSCWorldEuropa! 🚢  Full episode coming tomorrow...⌛ https://t.co/DecinqZbch
ChelseaFC,1595341460790202368,2022-11-23 09:00:18+00:00,16376,1370,First up today in the #FIFAWorldCup... 😎 https://t.co/3Lq98O7LLQ
ChelseaFC,1595117406615089152,2022-11-22 18:10:00+00:00,16636,1116,☝️🇧🇷  #FIFAWorldCup https://t.co/zMtZsOz91n
ChelseaFC,1595082174436446210,2022-11-22 15:50:00+00:00,15844,1135,⏳ 🇩🇪  #FIFAWorldCup https://t.co/Scp6cCDHV9
ChelseaFC,1595045935616229378,2022-11-22 13:26:00+00:00,11609,654,#️⃣8️⃣  #FIFAWorldCup https://t.co/tvnWFNj5Bc
ChelseaFC,1595020518188630018,2022-11-22 11:45:00+00:00,8266,434,Captain Kalidou. 🇸🇳  #FIFAWorldCup https://t.co/Ua6oxe5L2U
ChelseaFC,1594994346100563970,2022-11-22 10:01:00+00:00,3318,333,"Time for a trim, @RLC! 💈✂️ #MSCWorldEuropa  Full episode coming Thursday 24th November! 📅 https://t.co/OHDU6rLoPD"
ChelseaFC,1594806054168117248,2022-11-21 21:32:48+00:00,15685,918,A first #FIFAWorldCup appearance for this man! 🇺🇸 https://t.co/w9K5pdswG7
ChelseaFC,1594798050471706624,2022-11-21 21:00:59+00:00,18828,998,US🅰️.   #FIFAWorldCup https://t.co/3p9UKIq60Y
ChelseaFC,1594690098708508672,2022-11-21 13:52:02+00:00,27399,1829,"Lovely work, Raheem! 😍"
ChelseaFC,1594626506411503616,2022-11-21 09:39:20+00:00,17058,890,Incoming #FIFAWorldCup action... 👇 https://t.co/SgpGYRmsXo
ChelseaFC,1594400161928806400,2022-11-20 18:39:55+00:00,31521,1722,"Happy birthday, Denis! 🥳 https://t.co/xpMeio5HxX"
ChelseaFC,1594367851166863360,2022-11-20 16:31:32+00:00,11540,1081,Let’s play football. 👊  #FIFAWorldCup https://t.co/gCQXDScjG2
ChelseaFC,1594327259238002689,2022-11-20 13:50:14+00:00,13644,811,Putting on a show! 👏 https://t.co/XgThklOB3a
ChelseaFC,1594315792274833410,2022-11-20 13:04:40+00:00,3395,269,"We can’t wait for this one!  Let’s go, @ChelseaFCW! 💙 https://t.co/qUNyRJiakC https://t.co/46gyQU7WWU"
ChelseaFC,1594083594560864256,2022-11-19 21:42:00+00:00,33350,1874,Clean on and off the pitch! 👔 https://t.co/JB2GvmZ3dE
ChelseaFC,1594067991695695874,2022-11-19 20:40:00+00:00,13805,841,"Lights, camera, action! 🎬 https://t.co/lLTAisl1RN"
ChelseaFC,1594041819230195714,2022-11-19 18:56:00+00:00,16314,1155,Bringing the magic for Morocco! 🪄  #FIFAWorldCup https://t.co/qXL5SQWHbb
ChelseaFC,1594018918699499529,2022-11-19 17:25:00+00:00,11457,631,How far will this man go in the #FIFAWorldCup? 🇧🇷 https://t.co/SnbDyeCBUo
ChelseaFC,1593998282841329664,2022-11-19 16:03:00+00:00,3112,235,Two beauties to win it! 😍  Our U18s came out on top against Spurs this morning. ⤵️
ChelseaFC,1593982680827252736,2022-11-19 15:01:00+00:00,2824,247,The #FIFAWorldCup is nearly here!   @CesarAzpi and @cucurella3 take on @TrevohChalobah and Conor Gallagher in #FIFA23! 🇪🇸🆚🏴󠁧󠁢󠁥󠁮󠁧󠁿  @EASPORTSFIFA
ChelseaFC,1593972361723887619,2022-11-19 14:20:00+00:00,18826,1293,Ready to roar for 🇺🇸!  #FIFAWorldCup https://t.co/UVn9LZekph
ChelseaFC,1593923118338347008,2022-11-19 11:04:19+00:00,3308,187,Our U18s take on Spurs this morning! 💪  You can watch it live here... ⤵️
ChelseaFC,1593919611967344640,2022-11-19 10:50:23+00:00,7833,450,A memorable hotel check-in for Azpi! 💭  #FIFAWorldCup https://t.co/CArw18ZLEu
ChelseaFC,1593893089801748482,2022-11-19 09:05:00+00:00,9082,503,The Chelsea player that will get furthest in the #FIFAWorldCup is _________.
ChelseaFC,1593661815354892288,2022-11-18 17:46:00+00:00,15402,1053,🦁🏴󠁧󠁢󠁥󠁮󠁧󠁿  #FIFAWorldCup https://t.co/aOaOmU97XA
ChelseaFC,1593596384288055296,2022-11-18 13:26:00+00:00,22663,1678,🐐🇧🇷  #FIFAWorldCup https://t.co/erpj5SkvfA
ChelseaFC,1593566185282486272,2022-11-18 11:26:00+00:00,10390,583,Chelsea player you're most excited to see in #FIFAWorldCup action?
ChelseaFC,1593549324096520192,2022-11-18 10:19:00+00:00,13169,827,El Capitan! 🇪🇸  #FIFAWorldCup https://t.co/kEKDf5OJ4z
ChelseaFC,1593349997449338882,2022-11-17 21:06:57+00:00,13139,916,The perfect picture doesn't exi...😎  #FIFAWorldCup https://t.co/lHOUGjqcMM
ChelseaFC,1593335163156455424,2022-11-17 20:08:00+00:00,12371,693,🦁 @sterling7 🦁  #FIFAWorldCup https://t.co/dQlUfwztPq
ChelseaFC,1593313824890814466,2022-11-17 18:43:12+00:00,51526,2547,Hakim Ziyech. 😯👏
ChelseaFC,1593311255455887360,2022-11-17 18:33:00+00:00,10711,586,Ready to get to it! 🇨🇭  #FIFAWorldCup https://t.co/P5qw2Uu3x9
ChelseaFC,1593266208777773057,2022-11-17 15:34:00+00:00,5973,524,"'Football was always my dream. I wanted it, so I went and got it.' 👏  Kai on his footballing roots and journey to the top of the game! ⤵️"
ChelseaFC,1593230180117811205,2022-11-17 13:10:50+00:00,4489,407,"Wesley vs RLC, who you backing? ⛳️   In @ThreeUK’s next episode of the #ConnectWith series @BeefGolf helps the lads through a course like no other! 🏌️ https://t.co/0QYbuvGKci"
ChelseaFC,1593202181565743106,2022-11-17 11:19:35+00:00,3186,235,There was no doubt. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/NRQmjNGrqO
ChelseaFC,1593182035820302336,2022-11-17 09:59:31+00:00,13167,668,Getting into #FIFAWorldCup mode! ⚙️  A thread. https://t.co/41uWTQm3MC
ChelseaFC,1592955914239213569,2022-11-16 19:01:00+00:00,21164,1407,Our defensive duo! 🇸🇳  #FIFAWorldCup https://t.co/16Uw2Lg8NG
ChelseaFC,1592941066453401603,2022-11-16 18:02:00+00:00,6823,562,Haters will say it’s fake. 😎 @RLC   @ThreeUK | #ConnectWith https://t.co/9GrxLw7Ji5
ChelseaFC,1592910867393236993,2022-11-16 16:02:00+00:00,4350,328,Talking all things #FIFAWorldCup with our head coach! 🤝 https://t.co/TabelaNRGn
ChelseaFC,1592882538061578242,2022-11-16 14:09:26+00:00,11152,1121,A classic from @GaryJCahill! 🚀 https://t.co/50JwLh7BCO
ChelseaFC,1592832378594099201,2022-11-16 10:50:07+00:00,33516,3198,"Congratulations on an amazing career, @GaryJCahill! 💙 https://t.co/jO2nN6Rtvm"
ChelseaFC,1592821528453849088,2022-11-16 10:07:00+00:00,2857,260,"Win a VIP weekend in London with @trivago, including:  🎫 Two hospitality tickets to Chelsea vs Manchester City!  ✈️ Transport and hotel included! 🍴 Meals!  #WhereverYouGo  Competition closes 23:59 (BST) 20.11.22"
ChelseaFC,1592809441468256256,2022-11-16 09:18:58+00:00,19221,1027,Another day closer to the #FIFAWorldCup! 🇧🇷 https://t.co/XgFRMtOkds
ChelseaFC,1592581446597808141,2022-11-15 18:13:00+00:00,24945,1294,Sights ahead. 👀 https://t.co/XuoyHH0dny
ChelseaFC,1592548479645032450,2022-11-15 16:02:00+00:00,19163,1045,Ready for boarding! 🛂 https://t.co/6CQHAoPnKC
ChelseaFC,1592518029077790724,2022-11-15 14:01:00+00:00,12734,791,Flying the Croatian flag: Mateo Kovacic. 🇭🇷  #FIFAWorldCup https://t.co/YQRAceKCwn
ChelseaFC,1592495306637283332,2022-11-15 12:30:42+00:00,19778,2225,Chelsea is pleased to announce that Paul Winstanley has been appointed to the role of Director of Global Talent and Transfers.
ChelseaFC,1592435946511007744,2022-11-15 08:34:50+00:00,20713,1126,Our Three Lions! 🏴󠁧󠁢󠁥󠁮󠁧󠁿  A thread.  #FIFAWorldCup https://t.co/EVWjDUzfkK
ChelseaFC,1592237429670367232,2022-11-14 19:26:00+00:00,27325,1611,For Germany: Kai Havertz. 👊  #FIFAWorldCup https://t.co/2kJZqIWVPU
ChelseaFC,1592186343634763777,2022-11-14 16:03:00+00:00,6666,541,Kai's ready for his first #FIFAWorldCup! 🇩🇪 https://t.co/DUKKrw1t5c
ChelseaFC,1592141296960872449,2022-11-14 13:04:00+00:00,27409,1931,Chelsea through and through. 👊 https://t.co/zu0MwlTSJl
ChelseaFC,1591798458943688707,2022-11-13 14:21:41+00:00,7148,426,Huge congratulations to Chelsea fan @CurranSM and the rest of the @EnglandCricket team on their World Cup triumph! 👏 https://t.co/Iruz79tNlB
ChelseaFC,1591746800817700864,2022-11-13 10:56:25+00:00,16646,1046,#LestWeForget https://t.co/dquXEuzudP
ChelseaFC,1591533793256640516,2022-11-12 20:50:00+00:00,46368,3938,Win together. Draw together. Lose together.   Together. Chelsea. https://t.co/oiJDbSJ47a
ChelseaFC,1591513895159595015,2022-11-12 19:30:56+00:00,25379,1951,All over at St James' Park.   @WhaleFinApp | #NewChe https://t.co/XeMnTJ4FUf
ChelseaFC,1591505785561178112,2022-11-12 18:58:42+00:00,12697,756,Goal. Willock finds the far corner.   ⚫️ 1-0 🔵 [67] #NewChe
ChelseaFC,1591500203588452352,2022-11-12 18:36:31+00:00,3982,239,We've made a change to start the second half.  Come on Chelsea! 👏  #NewChe https://t.co/VkmVxLg3l8
ChelseaFC,1591495981191036929,2022-11-12 18:19:45+00:00,8054,497,Plenty to play for in the second half! ⚖️  @WhaleFinApp | #NewChe https://t.co/bv22xMt9H4
ChelseaFC,1591493133161955328,2022-11-12 18:08:26+00:00,4559,251,Ten to play in the first and still battling away. 💪  #NewChe https://t.co/0KSKe7aZ49
ChelseaFC,1591487216420900865,2022-11-12 17:44:55+00:00,8448,530,Never forgotten.   #LestWeForget https://t.co/Jjq6vewutz
ChelseaFC,1591485891943481344,2022-11-12 17:39:39+00:00,3435,179,An early change as Thiago comes on for Ruben.    ⚫️ 0-0 🔵 [6] #NewChe
ChelseaFC,1591483968054243328,2022-11-12 17:32:00+00:00,22057,1626,"Chelsea, Chelsea, Chelsea! 🎶"
ChelseaFC,1591481551283490818,2022-11-12 17:22:24+00:00,5508,388,Sights set on #NewChe. 👊  @trivago https://t.co/7ymBUYVqBL
ChelseaFC,1591477211349094402,2022-11-12 17:05:10+00:00,4661,347,In our zone and ready for #NewChe! 🙌 https://t.co/45pS6sw1yi
ChelseaFC,1591473856489099266,2022-11-12 16:51:50+00:00,4858,320,A. Broja 🇦🇱 x CG 🏴󠁧󠁢󠁥󠁮󠁧󠁿.  #NewChe https://t.co/CqMUsy3lCG
ChelseaFC,1591469422958477315,2022-11-12 16:34:13+00:00,11800,875,Cobham's latest Lewis Hall in for a PL debut! 👏  #NewChe https://t.co/FTy5T3hJPT
ChelseaFC,1591468418397794305,2022-11-12 16:30:13+00:00,23438,3055,Let's get it Blues! 🔵  @ParimatchGlobal | #NewChe https://t.co/vJMueMwE2O
ChelseaFC,1591463010119614467,2022-11-12 16:08:44+00:00,5748,457,Arriving on the scene with Zakaria! 👀  #NewChe https://t.co/5XTpumdzVZ
ChelseaFC,1591454843293630464,2022-11-12 15:36:17+00:00,8038,480,Two hours and counting… ⏳  #NewChe https://t.co/UuKbK8Ifoh
ChelseaFC,1591448880436084738,2022-11-12 15:12:35+00:00,10735,689,A job to do in Newcastle! 💪  #NewChe https://t.co/K42JIWKCIL
ChelseaFC,1591425062238040065,2022-11-12 13:37:56+00:00,3256,299,The World Cup and all things #NewChe! 💬 https://t.co/x9QTn4mNOg
ChelseaFC,1591370950054129665,2022-11-12 10:02:55+00:00,12513,1238,To Newcastle. 👊   #NewChe https://t.co/OSmBuEZrAB
ChelseaFC,1591170650294525952,2022-11-11 20:47:00+00:00,22857,1264,We're set for St James' Park. 😤 https://t.co/uMFh7KoiNZ
ChelseaFC,1591157312613482505,2022-11-11 19:54:00+00:00,17938,1093,The Croatian maestro! 🇭🇷 https://t.co/N82y1CdZV1
ChelseaFC,1591134623496478720,2022-11-11 18:23:50+00:00,9258,651,So smooth! 🧼 https://t.co/9PE3I1sKca
ChelseaFC,1591099073280372736,2022-11-11 16:02:34+00:00,3782,296,Talking team news for #NewChe. 🔋 https://t.co/fJEbmFFwBU
ChelseaFC,1591068239278342144,2022-11-11 14:00:03+00:00,15208,1665,Has there been a better save this season? 🧐  Kepa's brilliance has won the PL Save of the Month for October. https://t.co/YcqLMedDEp
ChelseaFC,1591061330798456834,2022-11-11 13:32:36+00:00,2503,230,Graham Potter is in place to discuss our trip to Newcastle. https://t.co/opllxpoC4i
ChelseaFC,1591041549923647490,2022-11-11 12:14:00+00:00,5279,317,Chilly reveals what happens on tour! 🚌
ChelseaFC,1591022923737083905,2022-11-11 10:59:59+00:00,11679,866,Chelsea remembers.   #ArmisticeDay https://t.co/vhJMoJ73ZS
ChelseaFC,1590783600122687488,2022-11-10 19:09:00+00:00,2864,256,Chilly reveals what he gets up to on the road! 🛣  Presented by @trivago. 🚌
ChelseaFC,1590772778726174720,2022-11-10 18:26:00+00:00,30986,1605,He's heading to Qatar! 🏆 https://t.co/K6bhmxx5JI
ChelseaFC,1590757175810355200,2022-11-10 17:24:00+00:00,15323,907,Reflect and reset. 🔋  Getting ready for Newcastle. 👊 https://t.co/U951e6LHiN
ChelseaFC,1590738804343967746,2022-11-10 16:11:00+00:00,26743,2230,Our very own Three Lions! 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/uWNUWyghXo
ChelseaFC,1590667294958493696,2022-11-10 11:26:50+00:00,18264,1479,Our Cobham boy Lewis Hall did good. 💪 https://t.co/4lO4Hp8oqC
ChelseaFC,1590639400102215681,2022-11-10 09:36:00+00:00,5406,392,Some valuable experience for Lewis Hall. 💬
ChelseaFC,1590476743986626568,2022-11-09 22:49:40+00:00,5750,360,Our head coach's assessment on tonight. 🎙
ChelseaFC,1590462355573329921,2022-11-09 21:52:29+00:00,18132,1450,Defeat at the Etihad.  @WhaleFinApp | #CarabaoCup https://t.co/Dd1sWH9B61
ChelseaFC,1590454561378017280,2022-11-09 21:21:31+00:00,8545,368,"Ziyech with a great turn, into Hall but he's denied again by Ortega! 😫"
ChelseaFC,1590453150699474950,2022-11-09 21:15:54+00:00,8058,404,Alvarez scores.  💠 2-0 🔵 [58] #CarabaoCup
ChelseaFC,1590452101775245318,2022-11-09 21:11:44+00:00,3312,211,Mahrez scores for City.   💠 1-0 🔵 [53] #CarabaoCup
ChelseaFC,1590450765373612034,2022-11-09 21:06:26+00:00,2823,162,Vital interception from Cucu! 👏
ChelseaFC,1590447487185129472,2022-11-09 20:53:24+00:00,21105,820,Thoughts so far?
ChelseaFC,1590446014283993088,2022-11-09 20:47:33+00:00,5259,461,Level at the break. ⏱  @WhaleFinApp | #CarabaoCup https://t.co/S8T1foXIFx
ChelseaFC,1590445141797400576,2022-11-09 20:44:05+00:00,6176,338,So nearly perfectly timed that! 😰 https://t.co/Z7naPx5LMs
ChelseaFC,1590444856421351427,2022-11-09 20:42:57+00:00,51699,4377,This is a Lewis Hall appreciation tweet. 👏 https://t.co/3KoNdtI6hH
ChelseaFC,1590441108047564800,2022-11-09 20:28:03+00:00,8324,408,"Keep at it, Chels! 👊 https://t.co/iyyYtniYfG"
ChelseaFC,1590440008611135490,2022-11-09 20:23:41+00:00,6252,286,Fantastic run and effort from Pulisic and a big save from Ortega! 😳
ChelseaFC,1590434007069573120,2022-11-09 19:59:50+00:00,3588,303,It’s time for action!   Come on Chelsea! 😎 https://t.co/SXTWAYpTNw
ChelseaFC,1590433218096173056,2022-11-09 19:56:42+00:00,4355,282,Cup nights. Under the lights! ✨  @trivago https://t.co/oALiT8q3cW
