club,id,createdAt,favorites,retweets,text
LFC,1600090175085969409,2022-12-06 11:30:00+00:00,947,65,"#LFC has received an allocation of 1,800 for the @ChampionsLeague away fixture against Real Madrid:"
LFC,1600082626987048962,2022-12-06 11:00:01+00:00,1104,80,"A rampant European display from the Reds, #OnThisDay in 2017 🤩 https://t.co/XcnBEWmTAy"
LFC,1600052928496164868,2022-12-06 09:02:00+00:00,1730,119,A special night at Anfield as fans returned ✨   The highlights from our 4-0 win against Wolves #OnThisDay in 2020 🙌 https://t.co/kfFAozKf8l
LFC,1599870044972146688,2022-12-05 20:55:17+00:00,14618,893,Some BIG saves from @AlissonBecker as @CBF_Futebol progress to the #FIFAWorldCup quarter-finals ✊ https://t.co/dLBDng3IUr
LFC,1599861900367392769,2022-12-05 20:22:55+00:00,14882,1073,😍 @Alissonbecker   #FIFAWorldCup https://t.co/Pb3USGBBel
LFC,1599835781958275073,2022-12-05 18:39:08+00:00,14097,515,🤝 https://t.co/ZFxdYGNOYa
LFC,1599826844303253505,2022-12-05 18:03:37+00:00,1953,162,AB1 starts for @CBF_Futebol 🇧🇷 https://t.co/xOxZqPrU2y
LFC,1599811336656936966,2022-12-05 17:02:00+00:00,1017,71,"Here's your chance to win ALL of this with MyLFC 😱  Join MyLFC, your free official LFC account 👇"
LFC,1599781137772969986,2022-12-05 15:02:00+00:00,4849,346,"Looking to book a spot in the #FIFAWorldCup quarter-finals tonight 🇧🇷  Good luck, @_fabinhotavares and @Alissonbecker! https://t.co/nKettDyfbi"
LFC,1599765772666114049,2022-12-05 14:00:57+00:00,1701,138,Three of our @PremierLeague fixtures in February have been rescheduled ⤵
LFC,1599754209804460032,2022-12-05 13:15:00+00:00,5971,397,We have named an initial 33-man squad for our training camp in Dubai 👊🔴
LFC,1599713189528276993,2022-12-05 10:32:00+00:00,4954,270,"A clinical counter-attack finished off by Xherdan Shaqiri, #OnThisDay in 2018 👌 https://t.co/uIXUmcZhGX"
LFC,1599692607096901633,2022-12-05 09:10:13+00:00,5972,470,"#OnThisDay in 1999, Steven Gerrard’s first of 186 goals for the Reds 🤩 https://t.co/RevtdRrEXV"
LFC,1599508785298432000,2022-12-04 20:59:46+00:00,9015,541,A goal and a big performance from @JHenderson as England beat Senegal 3-0 to progress to the #FIFAWorldCup quarter-finals 👏 https://t.co/QjVfuXW5ym
LFC,1599493781732331520,2022-12-04 20:00:09+00:00,13553,997,A first #FIFAWorldCup goal for @JHenderson 👏⚽️ https://t.co/dLcEi5PFKw
LFC,1599489699810537474,2022-12-04 19:43:56+00:00,29017,2415,👏 @JHenderson 👏  Our skipper has opened the scoring for England against Senegal ⚽️ #FIFAWorldCup https://t.co/xhHB2BWluK
LFC,1599462186946027520,2022-12-04 17:54:36+00:00,6683,373,.@JHenderson starts for England against Senegal ⚽ #FIFAWorldCup https://t.co/HsMfbZ5TkF
LFC,1599451136133586945,2022-12-04 17:10:41+00:00,4485,271,A 3-1 win against Poland sees @equipedefrance and @IbrahimaKonate_ progress to the #FIFAWorldCup quarter-finals 🇫🇷 https://t.co/lZLVPAsYkH
LFC,1599395598788165632,2022-12-04 13:30:00+00:00,4429,312,"Also in #FIFAWorldCup action today ⚽   All the best, @JHenderson and @TrentAA 💪 https://t.co/5MhmSXbkAm"
LFC,1599373451596210177,2022-12-04 12:02:00+00:00,3671,264,A simply stunning performance from the Reds in a seven-goal thriller against Everton #OnThisDay 2019 🤩 https://t.co/YwotkRtiFL
LFC,1599361622874546176,2022-12-04 11:15:00+00:00,7527,364,"🇫🇷🆚🇵🇱   Good luck this afternoon, @IbrahimaKonate_ 👊 https://t.co/q3t29cTWiO"
LFC,1599352311540858881,2022-12-04 10:38:00+00:00,10181,912,Scintillating @LuisSuarez9 #OnThisDay in 2013 😱 https://t.co/ISeSRxEgkB
LFC,1599341490190303234,2022-12-04 09:55:00+00:00,4208,288,A dramatic late winner from Divock Origi #OnThisDay last year 😍 https://t.co/Id44p5LPqD
LFC,1599328907542626305,2022-12-04 09:05:00+00:00,21655,1308,"🎶 He's a lad from Portugal... 🎶  Wishing you a very happy birthday, @DiogoJota18 🥳 https://t.co/ECTLyuUtBA"
LFC,1599108707836522496,2022-12-03 18:30:00+00:00,4240,253,Getting set for tomorrow's #FIFAWorldCup last-16 match 💪 https://t.co/XytxdkhRAO
LFC,1599084507025461249,2022-12-03 16:53:50+00:00,15580,1122,A 3-1 win for @VirgilvDijk and @OnsOranje  🙌🇳🇱  #FIFAWorldCup https://t.co/GxKic7dqLr
LFC,1599069699437797377,2022-12-03 15:55:00+00:00,1222,100,"The latest edition of our eMag #WalkOn is here, with plenty to enjoy! 📲  ◾ @Alissonbecker interview ◾ @VirgilvDijk reaction to #UCL draw ◾ Story of the #UYL"
LFC,1599053140719902721,2022-12-03 14:49:12+00:00,6287,296,Final preparations for @VirgilvDijk ✅ https://t.co/54ncwJ0Lu7
LFC,1599043395846275072,2022-12-03 14:10:29+00:00,2163,136,.@VirgilvDijk starts for @OnsOranje 🇳🇱 https://t.co/BrNlfzzZjQ
LFC,1599030530414100482,2022-12-03 13:19:21+00:00,1424,66,Sunderland lead at the break.   #LFCU18s | #U18PL
LFC,1599021380711882752,2022-12-03 12:43:00+00:00,1098,68,We’re underway at the Academy! 🔴  #LFCU18s | #U18PL
LFC,1599017646015610880,2022-12-03 12:28:09+00:00,1601,82,Warm-ups ✅  #LFCU18s | #U18PL
LFC,1599004268379389955,2022-12-03 11:35:00+00:00,807,60,How #LFCU18s line-up to face Sunderland this afternoon 📋  Watch the match live on LFCTV GO from 12:00pm 📽
LFC,1599003261607956481,2022-12-03 11:31:00+00:00,2990,174,"🙌 @VirgilvDijk 🙌  FIFA World Cup Stories recognises headline contributions from players who have inspired their nations 📰 ⚽ Available in #FUT now, @EASPORTSFIFA  🎮 https://t.co/Im9JrQwQua"
LFC,1598985428832378880,2022-12-03 10:20:08+00:00,7279,436,"In #FIFAWorldCup last-16 action this afternoon 🇳🇱  Good luck, @VirgilvDijk 👊 https://t.co/2uMucRws5o"
LFC,1598972812332498945,2022-12-03 09:30:00+00:00,3287,146,"""I wanted to stay one more year, but my time at Liverpool was special."" 🗣"
LFC,1598968491247374337,2022-12-03 09:12:50+00:00,881,68,#LFCU18s return to action against Sunderland this afternoon 🙌  Watch the match live on LFCTV GO from 12:00pm GMT 📽
LFC,1598787136534286352,2022-12-02 21:12:12+00:00,11113,949,Into the #FIFAWorldCup knockout stages 🤩 https://t.co/AcAeroJM7R
LFC,1598756481872035852,2022-12-02 19:10:23+00:00,5804,277,A first taste of #FIFAWorldCup action for Fab 👌 https://t.co/gWtAJ50f0x
LFC,1598740726061436938,2022-12-02 18:07:46+00:00,1875,148,"Fab starts for @CBF_Futebol, with @Alissonbecker on the bench 🇧🇷💪 https://t.co/CP3aet9bwn https://t.co/ygF9K5N24c"
LFC,1598724850025046016,2022-12-02 17:04:41+00:00,11240,764,"Commiserations, @Darwinn99 😔  A 2-0 victory over Ghana is not enough, as Uruguay exit the #FIFAWorldCup https://t.co/jMsaD84MqT"
LFC,1598691317021691907,2022-12-02 14:51:26+00:00,2492,135,Getting set for more #FIFAWorldCup action!  🇬🇭🆚🇺🇾 https://t.co/eG9XA457gW
LFC,1598684740458102786,2022-12-02 14:25:18+00:00,1865,190,Fixture details have been confirmed for our #EmiratesFACup tie against Wolverhampton Wanderers:
LFC,1598673553125040128,2022-12-02 13:40:51+00:00,1722,159,.@Darwinn99 starts for @Uruguay as they take on Ghana in their final #FIFAWorldCup group match 🇺🇾 https://t.co/lMv01EOy6d
LFC,1598671182408159233,2022-12-02 13:31:26+00:00,2983,204,"On this day in 2015, Divock netted his first goals for the Reds with a hat-trick at Southampton ⚽ ⚽ ⚽ https://t.co/DXCPGDAxrO"
LFC,1598636847659421697,2022-12-02 11:15:00+00:00,5087,359,"A chance to finish top of their #FIFAWorldCup group today 👊  Good luck, Fab and Ali 🇧🇷 https://t.co/y4vXeLs6zR"
LFC,1598610423267282944,2022-12-02 09:30:00+00:00,7884,466,"Uruguay take on Ghana in their final #FIFAWorldCup group game today ⚽  Good luck, @Darwinn99 💪 https://t.co/BT8Nl9S7z9"
LFC,1598572674938290176,2022-12-02 07:00:00+00:00,10417,1098,#OnThisDay in 2018…a 96th minute winner in the Merseyside derby from Divock Origi 😍 https://t.co/e0ivMQi8Cp
LFC,1598402804976156680,2022-12-01 19:45:00+00:00,1623,97,Counting down to Christmas... 🎄
LFC,1598367045279678464,2022-12-01 17:22:54+00:00,1999,163,"This Friday, Radio City Breakfast will broadcast a special live show from Anfield as part of the club's support for this year's Cash for Kids' Mission Christmas toy appeal 🎁"
LFC,1598349967676014594,2022-12-01 16:15:02+00:00,7941,766,Here's how December looks for the Reds 👊 🔴 https://t.co/trzNBS3SKK
LFC,1598325886063104007,2022-12-01 14:39:21+00:00,3114,264,Merseyside derby magic #OnThisDay in 2021… 💫😍 https://t.co/5itxJQwKQq
LFC,1598269305237512193,2022-12-01 10:54:31+00:00,10748,536,"All the best in your retirement, Steve 🙌❤️"
LFC,1598255596746297345,2022-12-01 10:00:03+00:00,4633,538,"Ahead of International Day of People with Disabilities, @JHenderson met Joel, an inspiring Red who was left with life-changing disabilities after a tragic accident.   The skipper invited Joel and his mum to the AXA Training Centre for a tour and a kickabout ❤️ #RedTogether https://t.co/ITQVWY9Dd1"
LFC,1598221610799882241,2022-12-01 07:45:00+00:00,5580,532,"#OnThisDay in 1959, the legendary Bill Shankly was appointed manager of the Reds.   He made the people happy. His legacy will live on forever ♥ https://t.co/rHFzfNWRFO"
LFC,1597999280144322560,2022-11-30 17:01:32+00:00,5656,321,"9️⃣0️⃣ minutes for @IbrahimaKonate_ as France finish as Group D winners, despite their 1-0 defeat to Tunisia 👊  #FIFAWorldCup https://t.co/tDVodrpsBG"
LFC,1597978382490546176,2022-11-30 15:38:30+00:00,5321,301,📸 @IbrahimaKonate_   #FIFAWorldCup https://t.co/R09DmOaN97
LFC,1597953690719072263,2022-11-30 14:00:23+00:00,2247,185,Ibou starts 💪🇫🇷  #FIFAWorldCup https://t.co/YSfcTAfjr7 https://t.co/LNRbWSpLjK
LFC,1597953597681111044,2022-11-30 14:00:00+00:00,2497,171,#LFC is expanding its rail seating trial on the Kop following the installation of the seating last season:
LFC,1597923648064483328,2022-11-30 12:01:00+00:00,1196,82,Our #FAYouthCup third round fixture details have now been confirmed 📅
LFC,1597909051957858306,2022-11-30 11:03:00+00:00,1415,99,Fabio Aurelio analyses the #FIFAWorldCup from a player's perspective and looks ahead to our upcoming training camp in Dubai ⤵
LFC,1597900748620177410,2022-11-30 10:30:00+00:00,2629,177,Two for @VirgilvDijk against Brighton #OnThisDay in 2019 💥 https://t.co/OdWpjVA7H7
LFC,1597886402414448640,2022-11-30 09:33:00+00:00,2314,179,We're offering free coach travel to supporters with match tickets for our away fixture against Aston Villa on December 26 🛣
LFC,1597874322533654529,2022-11-30 08:45:00+00:00,6592,340,"A chance to make it three wins from three this afternoon... 🇫🇷  Good luck, @IbrahimaKonate_ 👊 https://t.co/2uz0X033cN"
LFC,1597698359334416384,2022-11-29 21:05:47+00:00,6407,481,Through to the last-16 ✅   #FIFAWorldCup https://t.co/1UyBDKj3QP
LFC,1597693528012128258,2022-11-29 20:46:35+00:00,23074,1206,A first appearance in the 2022 #FIFAWorldCup for @TrentAA 🙌 https://t.co/wRASyCGKcR
LFC,1597665563286728704,2022-11-29 18:55:28+00:00,6392,277,Final preparations ✅ https://t.co/bLgzRym8v1
LFC,1597654611518980096,2022-11-29 18:11:57+00:00,6387,321,Checking in for #ENG 📍  @TrentAA | #FIFAWorldCup https://t.co/EmTczLEhir
LFC,1597648194737180672,2022-11-29 17:46:27+00:00,1653,152,"The skipper starts in tonight's Group B match against Wales ⚽  Good luck, @JHenderson 💪 #FIFAWorldCup https://t.co/0CaWM79yyy"
LFC,1597643552061886465,2022-11-29 17:28:00+00:00,601,40,Get 20% off everything over on @LFCRetail this Christmas 🎄  Official Members and Season Ticket holders can also get a further 10% off 👀
LFC,1597636287112302593,2022-11-29 16:59:08+00:00,6495,413,"A 2-0 win for @OnsOranje and @VirgilvDijk, who finish top of Group A 👏🇳🇱  #FIFAWorldCup https://t.co/X1hSUsZAgY"
LFC,1597621410263965697,2022-11-29 16:00:01+00:00,1473,93,Follow all the action in the ePremier League playoff as players compete to represent the Reds on @EASPORTSFIFA #FIFA23 🎮
LFC,1597606316981166083,2022-11-29 15:00:02+00:00,1152,109,Steven Gerrard returns to Anfield for a live Q&amp;A at the Forever Reds Christmas Lunch. 🎄  Get your tickets below 🎟
LFC,1597595212892741640,2022-11-29 14:15:55+00:00,1805,123,"Let's go, @VirgilvDijk 👊 https://t.co/vBUn5X1lvY"
LFC,1597594850274480131,2022-11-29 14:14:28+00:00,1214,123,Marking his 400th #LFC appearance in fairy-tale fashion 🪄 https://t.co/JyJxPbuSwu https://t.co/cqauGL9odS
LFC,1597588690691395586,2022-11-29 13:50:00+00:00,1594,147,What an effort in front of the Kop 👏 https://t.co/x6XFjJIkyp https://t.co/A3AUBSOO4r
LFC,1597582589673754624,2022-11-29 13:25:45+00:00,2602,259,A special strike 🎯 https://t.co/4DT84D9kPV https://t.co/AT5AGlJO9s
LFC,1597574094383366145,2022-11-29 12:52:00+00:00,4346,363,We've seen some spectacular strikes from Stevie over the years 😱  Reply with your favourite below ⤵ https://t.co/JHwMEAnmXn
LFC,1597558491681640449,2022-11-29 11:50:00+00:00,5118,325,"Taking on Wales in their final Group B match...   Good luck, lads! #FIFAWorldCup https://t.co/dr0HDbWvkw"
LFC,1597545915652243456,2022-11-29 11:00:01+00:00,1360,105,Several sublime strikes 🤩  It's time to vote for your November Goal of the Month 🗳
LFC,1597538661016420352,2022-11-29 10:31:12+00:00,3421,254,"Netherlands take on Qatar in their final #FIFAWorldCup group game today ⚽   Good luck, @VirgilvDijk 🙌 https://t.co/ej8o1ApEJ5"
LFC,1597532603829157888,2022-11-29 10:07:08+00:00,1491,109,We achieved the biggest away win in our history at Stoke City #OnThisDay in 2000 🙌
LFC,1597485510703730690,2022-11-29 07:00:00+00:00,12015,1485,The start of something special ✨  Steven Gerrard made his Reds debut #OnThisDay in 1998 🔴 https://t.co/Rlx1k61fkX
LFC,1597309357926289408,2022-11-28 19:20:02+00:00,8919,1083,We will host Wolves in the #EmiratesFACup third round 👊🔴 https://t.co/Dxu3BRgcUt
LFC,1597289239561269250,2022-11-28 18:00:05+00:00,1953,175,🇺🇾 @Darwinn99 starts for @Uruguay as they take on Portugal next up at the #FIFAWorldCup! https://t.co/qEiipdynOe
LFC,1597288238112116736,2022-11-28 17:56:06+00:00,9169,707,🇧🇷 1-0 🇨🇭  Another #FIFAWorldCup clean sheet for @Alissonbecker as @CBF_Futebol progress to the knockout stages 👏 https://t.co/yQ4PQABQu2
LFC,1597252003012673537,2022-11-28 15:32:07+00:00,5042,307,Setting up for Switzerland.   #FIFAWorldCup https://t.co/Z3p8XsHCN8
LFC,1597242628634181632,2022-11-28 14:54:52+00:00,1747,164,".@Alissonbecker starts for @CBF_Futebol, with @_fabinhotavares amongst the substitutes for their meeting with Switzerland 🇧🇷  #FIFAWorldCup https://t.co/haQQ2KQJov https://t.co/4S5YpxS8G1"
LFC,1597229071502438401,2022-11-28 14:01:00+00:00,10268,640,"Nunez, Nunez, Nunez! 🇺🇾  All set for more #FIFAWorldCup action tonight. Good luck, @Darwinn99 👊 https://t.co/7SIBUFmM7H"
LFC,1597184024677560320,2022-11-28 11:02:00+00:00,5056,414,"🇧🇷 🆚 🇨🇭  Ready to take on Switzerland in #FIFAWorldCup Group G today 👊 Good luck, lads! https://t.co/ZUW5ldb2tF"
LFC,1597160873214316544,2022-11-28 09:30:00+00:00,1805,111,A swing of the right boot that sent Anfield into delirium on this day in 2004 🤩
LFC,1597134447312191488,2022-11-28 07:45:00+00:00,2399,163,"#OnThisDay in 2004, an incredible late strike from @NeilMellor33 saw us beat Arsenal 2-1 at Anfield 🤩 https://t.co/RebLo2DA2P"
LFC,1596836988111376384,2022-11-27 12:03:00+00:00,1333,86,🔴 Last chance! 🔴  Take advantage of 20% off everything* in @LFCRetail's Black Friday sale ⤵
LFC,1596806285357469696,2022-11-27 10:01:00+00:00,2336,178,"Sir Roger Hunt's imprint on #LFC will most certainly never be forgotten.   The story of a true Liverpool legend told by his daughter, Julie ♥"
LFC,1596790945978073089,2022-11-27 09:00:03+00:00,3437,257,Two for @DiogoJota18 as the Reds put four past Southampton #OnThisDay in 2021 🔥 https://t.co/qXteupWVeG
LFC,1596578046097887232,2022-11-26 18:54:03+00:00,4916,265,An appearance off the bench for @IbrahimaKonate_ as @equipedefrance qualified for the next round of the #FIFAWorldCup with a 2-1 victory over Denmark 🙌 https://t.co/ywn4ku95IN
LFC,1596558538612281344,2022-11-26 17:36:32+00:00,2933,196,Big Ibou is into the action for @equipedefrance 🇫🇷  #FIFAWorldCup | #FRADAN https://t.co/5LQTDJWUHR https://t.co/2o0DWrcFla
LFC,1596542044121571334,2022-11-26 16:31:00+00:00,1536,101,A dramatic winner to start the year right 🙌 https://t.co/p0056r5wiQ https://t.co/BHT7Pr0xqR
LFC,1596530215911448577,2022-11-26 15:44:00+00:00,1534,110,Alisson vs WBA Lovren vs Dortmund 𝐋𝐚𝐥𝐥𝐚𝐧𝐚 𝐯𝐬 𝐍𝐨𝐫𝐰𝐢𝐜𝐡 ▶ Origi vs Everton https://t.co/cDmwrRLjcM https://t.co/XcN5cQ4L8e
LFC,1596526189547356160,2022-11-26 15:28:00+00:00,1477,103,An incredible injury-time free-kick 😱 https://t.co/Mls5rwWGNk https://t.co/sWC5vkPG9a
LFC,1596522918011437056,2022-11-26 15:15:00+00:00,1942,166,Simply unforgettable.   One of those special Anfield nights ♥ https://t.co/PR0rlpweP9 https://t.co/pbZ6SWFlvJ
LFC,1596515298383126528,2022-11-26 14:44:43+00:00,1983,147,Sadio Mane (90+4')   What a header. What a moment. What a noise from that away end.😍 https://t.co/ddbUT7N1rU https://t.co/bYKhJr6mLl
LFC,1596514178398883840,2022-11-26 14:40:16+00:00,2838,229,Divock in the derby from all angles 🤩 https://t.co/BIdbmAQmd3 https://t.co/29WwZKh4tc
LFC,1596512096677568512,2022-11-26 14:32:00+00:00,5486,197,What’s your favourite #LFC last-minute winner? 🤩
LFC,1596503368444350465,2022-11-26 13:57:19+00:00,1409,129,Enjoy 8️⃣ Reds games live on @LFCTV GO in November and December 📺
LFC,1596488949765005312,2022-11-26 13:00:01+00:00,903,61,There’s now 4️⃣8️⃣ hours remaining of @LFCRetail's Black Friday sale!   Save 20% off everything* 🛍
LFC,1596474096547758081,2022-11-26 12:01:00+00:00,1989,137,Recharging 🔋 Making improvements 🧤 Goalkeeper studying 📚
LFC,1596460003623260161,2022-11-26 11:05:00+00:00,5985,358,"In #FIFAWorldCup action today...   Let's go, @IbrahimaKonate_ 🇫🇷 https://t.co/7TNUl4ZzBG"
LFC,1596428552781660163,2022-11-26 09:00:01+00:00,10457,1267,Our stunning 5-0 victory over Manchester United at Old Trafford in 2021 has been voted as your favourite Premier League match 🙌📽 https://t.co/ltz2ZaYOWK
LFC,1596241156265848832,2022-11-25 20:35:23+00:00,4619,262,The skipper has come on in #ENGUSA 👊  #FIFAWorldCup https://t.co/s4mnkWI3NX
LFC,1596201528737796096,2022-11-25 17:57:55+00:00,3508,207,It finishes level for @VirgilvDijk and @OnsOranje  against Ecuador 🇳🇱  #FIFAWorldCup | #NEDECU https://t.co/bKTt2vOF5m
LFC,1596171862123286528,2022-11-25 16:00:02+00:00,1072,92,"Go behind the scenes at the making of the @LFCRetail Christmas Advert, featuring @AdriSanMiguel and Joel Matip 👀🎄"
LFC,1596154330956062723,2022-11-25 14:50:22+00:00,1994,171,🦁 @VirgilvDijk captains @OnsOranje again as they take on Ecuador 🇳🇱  #FIFAWorldCup | #NEDECU https://t.co/PGq43gR3AC https://t.co/VxuxDzefbT
LFC,1596147443913170944,2022-11-25 14:23:00+00:00,9391,544,The skipper and @TrentAA are in Group B action tonight 💪 https://t.co/piYgF4V05u
LFC,1596129576182288385,2022-11-25 13:12:00+00:00,3608,179,#LFC legend @XabiAlonso celebrates his birthday today 🥳   We've got a new quiz on his time at Anfield for you to have a go at 🤔
LFC,1596111960344383488,2022-11-25 12:02:00+00:00,4230,324,"Back in #FIFAWorldCup action this afternoon 🇳🇱  Good luck, @VirgilvDijk 👊 https://t.co/VveW2OQix3"
LFC,1596100132461694977,2022-11-25 11:15:00+00:00,872,77,"A reminder that our new Fan Update scheme is now live, with Official Members who purchase in the November 2022-23 ticket sale able to complete the process online. 💻"
LFC,1596091323970265088,2022-11-25 10:40:00+00:00,2039,177,We'll discover our third-round opponents in this season's FA Cup on Monday night. ⤵
LFC,1596082516301078532,2022-11-25 10:05:00+00:00,1216,90,Find the perfect gift for any Red this Christmas with @lfcretail... 🎁
LFC,1596077986163425282,2022-11-25 09:47:00+00:00,5518,487,"Our former midfield magician ✨  We hope you have a great day, @XabiAlonso 🎊 https://t.co/H2zsVL61QD"
LFC,1596069505658081280,2022-11-25 09:13:18+00:00,3444,310,Our record-breaking 9-0 victory at Anfield has been voted second in the countdown of top #PL matches 🙌 https://t.co/SPT70TAlRj
LFC,1596046780424151040,2022-11-25 07:43:00+00:00,2696,206,"""Heighway on the wing, we had dreams and songs to sing..."" 🎶  Join us in wishing Reds legend Steve Heighway a very happy birthday 🥳 https://t.co/e0Lc406Fqx"
LFC,1595885769914204161,2022-11-24 21:03:12+00:00,16612,992,"A clean sheet for @Alissonbecker tonight, as Brazil beat Serbia 2-0 🧤   #FIFAWorldCup https://t.co/TXAcSzQ038"
LFC,1595850391211606019,2022-11-24 18:42:37+00:00,12256,899,AB1. 🧤🇧🇷  #FIFAWorldCup https://t.co/m1vwcSkv76
LFC,1595842460512649219,2022-11-24 18:11:06+00:00,3230,291,".@Alissonbecker starts for @CBF_Futebol against Serbia, with @_fabinhotavares amongst the substitutes! 🟡🟢  #FIFAWorldCup https://t.co/JSV9cnSIoA https://t.co/oEhT01eugz"
LFC,1595824573018087424,2022-11-24 17:00:01+00:00,4828,390,"Both @_fabinhotavares and @Alissonbecker begin their #FIFAWorldCup campaigns tonight against Serbia. 🇧🇷  All the best, lads 👊 https://t.co/0CmWe96TQQ"
LFC,1595809970821296129,2022-11-24 16:02:00+00:00,1579,125,Getting in the festive spirit…🎄✨
LFC,1595791347419578368,2022-11-24 14:48:00+00:00,2028,152,"A 3-0 win at Watford #OnThisDay in 2018, including a special @TrentAA free-kick 👏 https://t.co/leX2zxRfmq"
LFC,1595786887481925638,2022-11-24 14:30:16+00:00,11640,643,⚡ @Darwinn99 ⚡  #FIFAWorldCup https://t.co/XIZooAHcYO
LFC,1595756619979116544,2022-11-24 12:30:00+00:00,2073,126,.@_fabinhotavares wants to etch his name into Brazilian football history by helping his country win their sixth #FIFAWorldCup:
LFC,1595749073448931328,2022-11-24 12:00:01+00:00,2995,244,The 4-3 victory over Manchester City in 2018 has been voted as your third best #PL game 🤩 https://t.co/BdfV17kRV2
LFC,1595743647160569856,2022-11-24 11:38:27+00:00,5631,567,🇺🇾 @Darwinn99 starts for @Uruguay as they face South Korea in their #FIFAWorldCup opener 🫶 https://t.co/AIZdLY9mUu https://t.co/fOQupCbhKF
LFC,1595733970464825344,2022-11-24 11:00:00+00:00,3671,193,"Love this, @J_Gomez97 ❤"
LFC,1595706790213206017,2022-11-24 09:12:00+00:00,12799,970,"In #FIFAWorldCup action this afternoon...   Good luck, @Darwinn99 🇺🇾 https://t.co/NErhtLoYLC"
LFC,1595689425975091200,2022-11-24 08:03:00+00:00,6682,559,"#OnThisDay in 2021, @Thiago6 scored this stunning effort against Porto in the #UCL 😱 https://t.co/wzGnXVCh6Y"
LFC,1595524589525745664,2022-11-23 21:08:00+00:00,1392,106,Kit them out with retro LFC this Christmas 🎁😍
LFC,1595498809995370496,2022-11-23 19:25:33+00:00,10333,1153,"In his own words…the story of a Scouser who lived his dream.   Rest in peace, Doc ❤️ https://t.co/mmkn5tZ3X6"
LFC,1595471741484244992,2022-11-23 17:38:00+00:00,3873,252,Getting set for @CBF_Futebol's opening #FIFAWorldCup match 🇧🇷 https://t.co/9QzqylGvSd
LFC,1595448337523621888,2022-11-23 16:05:00+00:00,1097,107,#LFC captains @JHenderson and @Niamh_Fahey1 have joined forces to celebrate 20 years of @LFCFoundation 🙌
LFC,1595431989825327104,2022-11-23 15:00:02+00:00,1798,143,"""A fantastic character who made everybody smile and a brilliant striker for Liverpool Football Club.""   @Realaldo474's touching tribute following the sad passing of David Johnson."
LFC,1595394906780049408,2022-11-23 12:32:41+00:00,11280,1045,"Rest in peace, Doc.  We’re deeply saddened by the passing of David Johnson.  The thoughts of everyone at Liverpool Football Club are with David’s family and friends."
LFC,1595341386924011520,2022-11-23 09:00:01+00:00,1614,149,Voted fourth place as your best Premier League match... 🥁  A memorable seven-goal thriller against Newcastle United in 1996 ⏪ https://t.co/wQffFZULnv
LFC,1595330058037604352,2022-11-23 08:15:00+00:00,17457,1208,"Wishing you a very happy birthday, Caoimhin 🥳 https://t.co/NpnrVAuDl6"
LFC,1595164334237356032,2022-11-22 21:16:28+00:00,4478,330,"Celebrating his #FIFAWorldCup debut in style 👏  Proud of you, @IbrahimaKonate_ 🔴"
LFC,1595159254541172736,2022-11-22 20:56:17+00:00,13016,833,BIG IBOU 💪  #FIFAWorldCup | #FRAAUS https://t.co/0GyvyMSNbt
LFC,1595129824104054784,2022-11-22 18:59:20+00:00,5070,299,Ready to go 🙌🇫🇷  #FIFAWorldCup | #FRAAUS https://t.co/6kZTSkE3Td
LFC,1595115741115604997,2022-11-22 18:03:23+00:00,5749,491,🇫🇷 @IbrahimaKonate_ starts for France as they take on Australia in #FIFAWorldCup Group D! https://t.co/Mb7QdzhWs8 https://t.co/b0lMjsqZDi
LFC,1595084752620601345,2022-11-22 16:00:14+00:00,1476,112,.@LFCRetail reveal the top 1️⃣0️⃣ player names and numbers added to supporters' shirts in 2022/23 season so far 👀
LFC,1595069603146776578,2022-11-22 15:00:03+00:00,2735,237,"To celebrate the 30th year of our partnership with @Carlsberg, we asked you to select the best #PL matches during that period. 👀  Kicking off our countdown at number five... 🤩 https://t.co/vGXTt9QQIr"
LFC,1595024300083318784,2022-11-22 12:00:01+00:00,2101,159,"A club record breaking win against Leicester #OnThisDay in 2020, as we went 64 matches unbeaten at Anfield 🙌 https://t.co/Qj9AGnPP9w"
LFC,1595009697626705920,2022-11-22 11:02:00+00:00,8182,553,"In #FIFAWorldCup action tonight…  Good luck, @IbrahimaKonate_ 🇫🇷🔴 https://t.co/TfECCrX53g"
LFC,1594994095470018562,2022-11-22 10:00:00+00:00,1623,131,"🗣 ""It's something amazing, nothing compares to being there on that stage playing for your national team, singing the national anthem. It's indescribable.”  @AlissonBecker is again fulfilling a childhood dream at the #FIFAWorldCup:"
LFC,1594960120173056000,2022-11-22 07:45:00+00:00,3878,247,"A man who devoted 49 years of his life to the club, filling almost every position ❤  #OnThisDay in 1952, boot room legend Ronnie Moran made his Reds debut. https://t.co/3WmaQxrUEL"
LFC,1594805721543106561,2022-11-21 21:31:28+00:00,2299,144,"Up and running at the #FIFAWorldCup  Our round-up of Monday's international action, including reaction from @VirgilvDijk 👇"
LFC,1594752816551464960,2022-11-21 18:01:15+00:00,13741,936,A winning start for @VirgilvDijk and @OnsOranje at the @FIFAWorldCup 🙌 https://t.co/mfc5c5Ugtv
LFC,1594732809356279809,2022-11-21 16:41:45+00:00,6270,410,Earning his 5️⃣0️⃣th cap for @OnsOranje 📸😁  #FIFAWorldCup | @VirgilvDijk https://t.co/t2BheBFkN2
